,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,-0.0029827356,-0.00048273802,0.0025
2020-06-18,-0.0114174485,-0.006439805,0.0025
2020-06-19,-0.004630685,0.00220263,0.0018333333333333333
2020-06-22,-0.009588003,-0.0004502535,0.0023333333333333335
2020-06-23,-0.0042407513,0.007778406,0.002833333333333333
2020-06-24,0.033953905,0.049793363,0.003333333333333333
2020-06-29,0.064246535,0.08422434,0.0034999999999999996
2020-06-30,0.05913329,0.08208704,0.002833333333333333
2020-07-01,0.046907544,0.07338369,0.0034999999999999996
2020-07-02,0.034276605,0.064548016,0.0038333333333333336
2020-07-03,0.03220761,0.06685412,0.004166666666666667
2020-07-06,0.07457328,0.11437595,0.0034999999999999996
2020-07-07,0.04449296,0.087453246,0.0038333333333333336
2020-07-08,0.038185954,0.08487427,0.0036666666666666666
2020-07-09,0.023454666,0.07327759,0.0034999999999999996
2020-07-10,-0.0056233406,0.046361566,0.003333333333333333
2020-07-13,-0.026301742,0.02756679,0.002833333333333333
2020-07-14,-0.042705595,0.013338089,0.003
2020-07-15,-0.047105253,0.011551976,0.002833333333333333
2020-07-16,-0.037783742,0.024819136,0.003333333333333333
2020-07-17,-0.052446842,0.012447357,0.0031666666666666666
2020-07-20,-0.047380507,0.02224803,0.004333333333333334
2020-07-21,-0.056730926,0.015621662,0.003333333333333333
2020-07-22,-0.043616652,0.033296704,0.0034999999999999996
2020-07-23,-0.031666696,0.049479723,0.0031666666666666666
2020-07-24,-0.016793191,0.068748,0.003
2020-07-27,-0.010323226,0.078452826,0.0025
2020-07-28,-0.024134457,0.06609881,0.0025
2020-07-29,-0.032642722,0.06017983,0.0031666666666666666
2020-07-30,-0.057150364,0.035970926,0.0025
2020-07-31,-0.06727028,0.026923418,0.002
2020-08-03,-0.07594168,0.01977253,0.0023333333333333335
2020-08-04,-0.08631432,0.011384726,0.003
2020-08-05,-0.07471961,0.027590513,0.003333333333333333
2020-08-06,-0.06904721,0.03697288,0.003
2020-08-07,-0.06875056,0.04110551,0.0036666666666666666
2020-08-10,-0.08276105,0.027351022,0.0018333333333333333
2020-08-11,-0.08402157,0.028165102,0.002166666666666667
2020-08-12,-0.06938207,0.04733932,0.0026666666666666666
2020-08-13,-0.07118577,0.046705842,0.0013333333333333333
2020-08-14,-0.057414472,0.064144015,0.0018333333333333333
2020-08-17,-0.041029632,0.08494747,0.002166666666666667
2020-08-18,-0.040480435,0.088642836,0.002833333333333333
2020-08-19,-0.023943067,0.11103439,0.003333333333333333
2020-08-20,0.0034227371,0.14477694,0.0023333333333333335
2020-08-21,0.02350688,0.1703614,0.0023333333333333335
2020-08-24,0.02389121,0.174312,0.003
2020-08-25,0.032518387,0.187338,0.0026666666666666666
2020-08-26,0.044953227,0.20599091,0.0036666666666666666
2020-08-27,0.048962474,0.212829,0.0018333333333333333
2020-08-28,0.04252076,0.20901942,0.003
2020-08-31,0.03552127,0.20412612,0.0026666666666666666
2020-09-01,0.030022144,0.200742,0.0025
2020-09-02,0.012685418,0.18333352,0.0023333333333333335
2020-09-03,-0.001265645,0.17018712,0.0026666666666666666
2020-09-04,-0.00020343065,0.17318702,0.0015
2020-09-07,0.017994523,0.19688737,0.002
2020-09-08,0.0471071,0.23350966,0.002
2020-09-09,0.05666268,0.24682212,0.0016666666666666666
2020-09-10,0.054896474,0.24868631,0.0031666666666666666
2020-09-11,0.05697179,0.2538483,0.002166666666666667
2020-09-14,0.050859332,0.24994099,0.0026666666666666666
2020-09-15,0.040013433,0.24079013,0.003
2020-09-16,0.041822553,0.24687755,0.0031666666666666666
2020-09-17,0.052607656,0.26414943,0.0034999999999999996
2020-09-18,0.069538474,0.28785396,0.0026666666666666666
2020-09-21,0.07558608,0.29878497,0.002833333333333333
2020-09-22,0.06910467,0.29507136,0.0031666666666666666
2020-09-23,0.059987783,0.28726518,0.0025
2020-09-24,0.059066415,0.28936446,0.0025
2020-09-25,0.06559265,0.29967368,0.0018333333333333333
2020-09-28,0.080610156,0.32080615,0.002166666666666667
2020-09-29,0.09548056,0.34162366,0.002
2020-09-30,0.11806202,0.37240946,0.0023333333333333335
2020-10-09,0.1332345,0.39446437,0.0025
2020-10-12,0.14300323,0.40973866,0.0023333333333333335
2020-10-13,0.15231264,0.42591977,0.003333333333333333
2020-10-14,0.15292108,0.42976224,0.002166666666666667
2020-10-15,0.1574775,0.43851042,0.002166666666666667
2020-10-16,0.1527158,0.43570936,0.002166666666666667
2020-10-19,0.11830032,0.3964342,0.0025
2020-10-20,0.11568642,0.39573038,0.0018333333333333333
2020-10-21,0.13058162,0.41715586,0.002
2020-10-22,0.17379606,0.47533917,0.002833333333333333
2020-10-23,0.20509505,0.5176294,0.002
2020-10-26,0.23798382,0.56157696,0.0016666666666666666
2020-10-27,0.249215,0.5778258,0.0013333333333333333
2020-10-28,0.26766074,0.6042794,0.002
2020-10-29,0.2799772,0.6233423,0.002166666666666667
2020-10-30,0.26163638,0.6044103,0.0026666666666666666
2020-11-02,0.26105738,0.6071501,0.002166666666666667
2020-11-03,0.26033795,0.612126,0.0036666666666666666
2020-11-04,0.2604959,0.6166271,0.0026666666666666666
2020-11-05,0.25938094,0.6200471,0.003
2020-11-06,0.2502041,0.6133723,0.0031666666666666666
2020-11-09,0.2506292,0.6179544,0.0025
2020-11-10,0.23168004,0.59802365,0.002833333333333333
2020-11-11,0.20229506,0.5644263,0.002833333333333333
2020-11-12,0.18839788,0.55051506,0.0026666666666666666
2020-11-13,0.20020366,0.56979454,0.0025
2020-11-16,0.19199538,0.5632448,0.0026666666666666666
2020-11-17,0.18635309,0.5602745,0.002833333333333333
2020-11-18,0.17318249,0.5460733,0.002
2020-11-19,0.16500413,0.53838766,0.002
2020-11-20,0.14614832,0.51707816,0.0023333333333333335
2020-11-23,0.12768567,0.49643302,0.0025
2020-11-24,0.12454748,0.49551094,0.002166666666666667
2020-11-25,0.12999451,0.50724137,0.003
2020-11-26,0.1322838,0.5133095,0.002
2020-11-27,0.16041279,0.5544354,0.0023333333333333335
2020-11-30,0.17460477,0.5773325,0.0025
2020-12-01,0.2045877,0.62074995,0.002
2020-12-02,0.2220608,0.64831173,0.0025
2020-12-03,0.22932982,0.6636106,0.003333333333333333
2020-12-04,0.22583282,0.66331446,0.0026666666666666666
2020-12-07,0.23028517,0.6737913,0.0026666666666666666
2020-12-08,0.23200262,0.68059134,0.0026666666666666666
2020-12-09,0.24410689,0.70046425,0.002
2020-12-10,0.24862468,0.7091899,0.0015
2020-12-11,0.28029633,0.756817,0.0025
2020-12-14,0.29126656,0.77538395,0.002
2020-12-15,0.311373,0.80717134,0.0023333333333333335
2020-12-16,0.3203013,0.82339096,0.002166666666666667
2020-12-17,0.33898127,0.8531393,0.002166666666666667
2020-12-18,0.3734275,0.9057542,0.0026666666666666666
2020-12-21,0.39244318,0.9362695,0.002166666666666667
2020-12-22,0.43076468,0.9947208,0.0026666666666666666
2020-12-23,0.44165564,1.015224,0.0026666666666666666
2020-12-24,0.45080304,1.0337203,0.002833333333333333
2020-12-25,0.44998503,1.0369799,0.002166666666666667
2020-12-28,0.44870293,1.0419688,0.003333333333333333
2020-12-29,0.46036983,1.0655603,0.0034999999999999996
2020-12-30,0.46918142,1.085253,0.0034999999999999996
2020-12-31,0.4583758,1.0789523,0.004333333333333334
