,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,-0.0073866844,-0.004886687,0.0025
2020-06-18,-0.013709128,-0.008903146,0.0023333333333333335
2020-06-19,-0.012962401,-0.005675137,0.0025
2020-06-22,-0.025681376,-0.016002178,0.0025
2020-06-23,-0.024978459,-0.01250422,0.002833333333333333
2020-06-24,-0.022965312,-0.007009089,0.0034999999999999996
2020-06-29,-0.042559087,-0.024440408,0.0025
2020-06-30,-0.035992503,-0.01482296,0.003
2020-07-01,-0.024703145,0.00065493584,0.004
2020-07-02,-0.024260879,0.0042774677,0.0031666666666666666
2020-07-03,-0.043209136,-0.011542559,0.0036666666666666666
2020-07-06,-0.032520592,0.0029592514,0.0034999999999999996
2020-07-07,-0.026162326,0.012893915,0.003333333333333333
2020-07-08,-0.018516123,0.024054289,0.0031666666666666666
2020-07-09,-0.038042188,0.0064121485,0.0026666666666666666
2020-07-10,-0.04571426,0.0014047623,0.003
2020-07-13,-0.030333698,0.020882726,0.003333333333333333
2020-07-14,-0.038216054,0.017348051,0.004666666666666667
2020-07-15,-0.036503732,0.022041678,0.002833333333333333
2020-07-16,-0.02785784,0.03479016,0.0034999999999999996
2020-07-17,-0.046981335,0.01788354,0.003333333333333333
2020-07-20,-0.049077034,0.019886374,0.004166666666666667
2020-07-21,-0.05369079,0.018167615,0.0031666666666666666
2020-07-22,-0.05300951,0.021785378,0.002833333333333333
2020-07-23,-0.06440526,0.012895584,0.003333333333333333
2020-07-24,-0.05723834,0.024199843,0.0034999999999999996
2020-07-27,-0.04826671,0.036848307,0.002833333333333333
2020-07-28,-0.04636824,0.042027116,0.003
2020-07-29,-0.047963917,0.044104338,0.0036666666666666666
2020-07-30,-0.052491903,0.042444706,0.0031666666666666666
2020-07-31,-0.060780823,0.036278844,0.002833333333333333
2020-08-03,-0.07538813,0.022407293,0.002166666666666667
2020-08-04,-0.09794474,0.0010433197,0.0034999999999999996
2020-08-05,-0.087272584,0.01622343,0.003333333333333333
2020-08-06,-0.07832211,0.02872932,0.0025
2020-08-07,-0.07286179,0.037224293,0.0023333333333333335
2020-08-10,-0.091279685,0.018693924,0.002
2020-08-11,-0.0831992,0.02995944,0.002166666666666667
2020-08-12,-0.07584643,0.040279627,0.002
2020-08-13,-0.07904488,0.038759828,0.002
2020-08-14,-0.07034463,0.050477505,0.0018333333333333333
2020-08-17,-0.05779499,0.06693423,0.002166666666666667
2020-08-18,-0.05177027,0.0758903,0.002
2020-08-19,-0.02800721,0.10697675,0.0038333333333333336
