,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,0.0053089857,0.007809043,0.0025
2020-06-18,0.013394594,0.016922593,0.001
2020-06-19,0.029420853,0.033818245,0.0007999999999999999
2020-06-22,0.03400302,0.04007411,0.0015999999999999999
2020-06-23,0.034555554,0.041877985,0.0012000000000000001
2020-06-24,0.0196563,0.028331995,0.0014000000000000002
2020-06-29,-0.054636598,-0.044947743,0.0015999999999999999
2020-06-30,-0.08081961,-0.06891596,0.0026000000000000003
2020-07-01,-0.10155946,-0.08806223,0.002
2020-07-02,-0.11377823,-0.09900552,0.0015999999999999999
2020-07-03,-0.08058852,-0.063280344,0.0022
2020-07-06,-0.056766868,-0.037698865,0.0014000000000000002
2020-07-07,-0.046483815,-0.025090873,0.0022
2020-07-08,-0.024262428,-0.00042110682,0.002
2020-07-09,-0.017318666,0.009091377,0.0024000000000000002
2020-07-10,-0.0037501454,0.02463913,0.0015999999999999999
2020-07-13,0.00342381,0.033861876,0.0018
2020-07-14,0.0073930025,0.039812446,0.0018
2020-07-15,0.010273814,0.04507363,0.0022
2020-07-16,0.01523459,0.0518775,0.0015999999999999999
2020-07-17,0.016512632,0.055094957,0.0018
2020-07-20,0.025420666,0.06645143,0.002
2020-07-21,0.033609033,0.07603383,0.001
2020-07-22,0.044669986,0.09013128,0.0024000000000000002
2020-07-23,0.05384755,0.10145247,0.0015999999999999999
2020-07-24,0.058537602,0.10745585,0.001
2020-07-27,0.041465163,0.09136641,0.0015999999999999999
2020-07-28,0.026514888,0.07722771,0.0014000000000000002
2020-07-29,0.020805001,0.07252848,0.0012000000000000001
2020-07-30,0.012989521,0.06560397,0.0012000000000000001
2020-07-31,0.0036423206,0.056623816,0.0007999999999999999
2020-08-03,0.009316564,0.06471074,0.002
2020-08-04,0.0009766817,0.057403684,0.0014000000000000002
2020-08-05,-0.0029244423,0.054974437,0.0015999999999999999
2020-08-06,-0.016290069,0.04209864,0.0012000000000000001
2020-08-07,-0.021535337,0.038417816,0.0018
2020-08-10,-0.03856826,0.021795034,0.0014000000000000002
2020-08-11,-0.047721922,0.013497114,0.0014000000000000002
2020-08-12,-0.055639446,0.006692171,0.0015999999999999999
2020-08-13,-0.060942113,0.001844883,0.0007999999999999999
2020-08-14,-0.03362578,0.03279102,0.0018
