,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,0.0038388968,0.006338954,0.0025
2020-06-18,0.013895392,0.017225504,0.0007999999999999999
2020-06-19,0.027086377,0.031273484,0.0007999999999999999
2020-06-22,0.019656539,0.025669694,0.0018
2020-06-23,0.016704798,0.023521066,0.0007999999999999999
2020-06-24,-0.003659606,0.003839016,0.0007999999999999999
2020-06-29,-0.040356576,-0.031728745,0.0014000000000000002
2020-06-30,-0.0643878,-0.054620445,0.0014000000000000002
2020-07-01,-0.09155959,-0.08037418,0.0018
2020-07-02,-0.105059505,-0.09220111,0.002
2020-07-03,-0.0877347,-0.07335645,0.0014000000000000002
2020-07-06,-0.08352649,-0.06778449,0.0014000000000000002
2020-07-07,-0.06276834,-0.045178235,0.0015999999999999999
2020-07-08,-0.015311301,0.0046970844,0.0015999999999999999
2020-07-09,0.0076276064,0.030111551,0.002
2020-07-10,0.041181087,0.06688583,0.0024000000000000002
2020-07-13,0.07418823,0.10262835,0.0018
2020-07-14,0.086147666,0.116448045,0.0014000000000000002
2020-07-15,0.088050485,0.1208601,0.0022
2020-07-16,0.08776426,0.12235856,0.0015999999999999999
2020-07-17,0.09709787,0.13333595,0.0012000000000000001
2020-07-20,0.11233926,0.15157402,0.0022
2020-07-21,0.124788165,0.1651529,0.0006000000000000001
2020-07-22,0.13363492,0.17618132,0.0015999999999999999
2020-07-23,0.14785516,0.19211149,0.001
2020-07-24,0.15465188,0.20060074,0.0012000000000000001
2020-07-27,0.13535678,0.18197858,0.0012000000000000001
2020-07-28,0.116577506,0.164083,0.0014000000000000002
2020-07-29,0.116176486,0.16552746,0.0015999999999999999
2020-07-30,0.093819976,0.14358103,0.0012000000000000001
2020-07-31,0.08352709,0.13373482,0.0007999999999999999
2020-08-03,0.06765902,0.11894548,0.0015999999999999999
2020-08-04,0.05255735,0.10468495,0.0014000000000000002
2020-08-05,0.04517901,0.09892964,0.0018
2020-08-06,0.029663444,0.08371508,0.001
2020-08-07,0.026548028,0.08217001,0.0015999999999999999
2020-08-10,0.0059758425,0.06156528,0.001
2020-08-11,0.0049033165,0.061070323,0.0006000000000000001
2020-08-12,0.00095403194,0.057749152,0.0007999999999999999
2020-08-13,0.0009325743,0.058995724,0.0012000000000000001
2020-08-14,0.02777195,0.08866274,0.0012000000000000001
2020-08-17,0.054395437,0.11795211,0.001
2020-08-18,0.08470976,0.15165877,0.0014000000000000002
2020-08-19,0.13156557,0.20417047,0.0024000000000000002
2020-08-20,0.17059767,0.2473929,0.0014000000000000002
2020-08-21,0.20849216,0.28927028,0.0012000000000000001
2020-08-24,0.22708178,0.31090748,0.0014000000000000002
2020-08-25,0.2489754,0.3358698,0.0012000000000000001
2020-08-26,0.2694441,0.3593657,0.0012000000000000001
2020-08-27,0.2854203,0.3781047,0.0012000000000000001
2020-08-28,0.3043983,0.4006561,0.0015999999999999999
2020-08-31,0.2898358,0.38894093,0.0028000000000000004
2020-09-01,0.27699137,0.3770541,0.0014000000000000002
2020-09-02,0.23977613,0.3391261,0.0015999999999999999
2020-09-03,0.21831739,0.3175547,0.0012000000000000001
2020-09-04,0.23481739,0.33750665,0.0015999999999999999
2020-09-07,0.26502967,0.3715688,0.001
2020-09-08,0.29640126,0.40722847,0.0012000000000000001
2020-09-09,0.29627025,0.40877485,0.0012000000000000001
2020-09-10,0.28603137,0.40046477,0.002
2020-09-11,0.27782035,0.39376402,0.0015999999999999999
2020-09-14,0.25695992,0.3726833,0.0012000000000000001
2020-09-15,0.25263274,0.36960483,0.0012000000000000001
2020-09-16,0.2606076,0.38024187,0.0014000000000000002
2020-09-17,0.2812811,0.4048096,0.0014000000000000002
2020-09-18,0.30595577,0.43326795,0.001
2020-09-21,0.33016562,0.46098447,0.0007999999999999999
2020-09-22,0.3286779,0.4625647,0.0022
2020-09-23,0.3273431,0.46343565,0.0015999999999999999
2020-09-24,0.33413255,0.47297,0.0014000000000000002
2020-09-25,0.34768152,0.4908749,0.002
2020-09-28,0.37291145,0.52057457,0.0012000000000000001
2020-09-29,0.4085834,0.5622121,0.0014000000000000002
2020-09-30,0.43948317,0.5980443,0.001
2020-10-09,0.45181668,0.6149324,0.002
2020-10-12,0.45784223,0.6248648,0.002
2020-10-13,0.47187924,0.64245987,0.0012000000000000001
2020-10-14,0.46736193,0.64004695,0.0015999999999999999
2020-10-15,0.4496832,0.6229118,0.0015999999999999999
2020-10-16,0.4360472,0.6089448,0.0007999999999999999
2020-10-19,0.41799533,0.59032845,0.001
2020-10-20,0.4113139,0.5844252,0.001
2020-10-21,0.43822765,0.6159078,0.0007999999999999999
2020-10-22,0.51304233,0.7012578,0.0007999999999999999
2020-10-23,0.5726664,0.76931965,0.0006000000000000001
2020-10-26,0.62940407,0.83456755,0.0007999999999999999
2020-10-27,0.64735305,0.8569782,0.0012000000000000001
2020-10-28,0.68836653,0.90506756,0.001
2020-10-29,0.6946684,0.9144646,0.0012000000000000001
2020-10-30,0.6646528,0.8836192,0.0015999999999999999
2020-11-02,0.636606,0.8541435,0.0012000000000000001
2020-11-03,0.61602104,0.83341825,0.0014000000000000002
2020-11-04,0.5911437,0.8073945,0.0012000000000000001
2020-11-05,0.5925822,0.8111975,0.0012000000000000001
2020-11-06,0.58441794,0.8048105,0.0015999999999999999
2020-11-09,0.5650431,0.7849064,0.0012000000000000001
2020-11-10,0.53955567,0.75833726,0.0014000000000000002
2020-11-11,0.48778486,0.7020228,0.0015999999999999999
2020-11-12,0.44328237,0.65281403,0.001
2020-11-13,0.4207847,0.6296946,0.0015999999999999999
2020-11-16,0.41318357,0.6232574,0.0014000000000000002
2020-11-17,0.41186488,0.6236905,0.0012000000000000001
2020-11-18,0.39490736,0.6064619,0.0014000000000000002
2020-11-19,0.37908196,0.59016407,0.0012000000000000001
2020-11-20,0.3635863,0.5748409,0.0015999999999999999
2020-11-23,0.34507978,0.55630195,0.0018
2020-11-24,0.33873677,0.5508305,0.0012000000000000001
2020-11-25,0.32443774,0.53643715,0.0014000000000000002
2020-11-26,0.3273878,0.54170334,0.0012000000000000001
2020-11-27,0.35201538,0.57246554,0.0014000000000000002
2020-11-30,0.36718702,0.5916835,0.001
2020-12-01,0.39192772,0.6223967,0.0012000000000000001
2020-12-02,0.41125453,0.64719486,0.0014000000000000002
2020-12-03,0.43277657,0.67429185,0.0012000000000000001
2020-12-04,0.459857,0.7079463,0.0012000000000000001
2020-12-07,0.4813485,0.7351397,0.0012000000000000001
2020-12-08,0.5003855,0.7612555,0.0022
2020-12-09,0.5356864,0.8062166,0.002
2020-12-10,0.56355214,0.8422425,0.0018
2020-12-11,0.5827067,0.86775875,0.0015999999999999999
2020-12-14,0.59545803,0.88467443,0.001
2020-12-15,0.6005839,0.893368,0.0014000000000000002
2020-12-16,0.6031867,0.89871883,0.0012000000000000001
2020-12-17,0.6262182,0.9290339,0.0015999999999999999
2020-12-18,0.6445272,0.9538386,0.0015999999999999999
2020-12-21,0.66075015,0.9758482,0.0014000000000000002
2020-12-22,0.6889616,1.0117836,0.0012000000000000001
2020-12-23,0.7171881,1.0474167,0.001
2020-12-24,0.7299639,1.0659254,0.0015999999999999999
2020-12-25,0.73171186,1.0713184,0.0015999999999999999
2020-12-28,0.7203648,1.0606458,0.0014000000000000002
2020-12-29,0.74499285,1.0942664,0.002
2020-12-30,0.80482006,1.1690004,0.0014000000000000002
2020-12-31,0.85905135,1.2385125,0.002
2021-01-04,0.8756169,1.2642794,0.0026000000000000003
2021-01-05,0.8977877,1.2942145,0.0014000000000000002
2021-01-06,0.8905977,1.2878168,0.001
2021-01-07,0.8938035,1.295814,0.0018
2021-01-08,0.89404094,1.3006935,0.002
2021-01-11,0.86573064,1.2709064,0.002
2021-01-12,0.85614455,1.2615094,0.001
2021-01-13,0.8830124,1.2978635,0.0015999999999999999
2021-01-14,0.89675283,1.3201458,0.0024000000000000002
2021-01-15,0.96671665,1.4112954,0.0024000000000000002
2021-01-18,1.1161199,1.599294,0.002
2021-01-19,1.210942,1.7204454,0.0018
2021-01-20,1.2761552,1.8050396,0.0015999999999999999
2021-01-21,1.2887907,1.824538,0.0014000000000000002
2021-01-22,1.3034713,1.847739,0.0018
2021-01-25,1.275866,1.8181674,0.0015999999999999999
2021-01-26,1.2580538,1.8028743,0.0024000000000000002
2021-01-27,1.3124278,1.875413,0.0018
2021-01-28,1.4192145,2.013374,0.0018
2021-01-29,1.4793859,2.090734,0.0007999999999999999
2021-02-01,1.5339518,2.1643174,0.0018
2021-02-02,1.5474129,2.1880887,0.0022
2021-02-03,1.543783,2.1867342,0.001
2021-02-04,1.5037181,2.140367,0.0012000000000000001
2021-02-05,1.4561214,2.086948,0.002
2021-02-08,1.3882828,2.0047727,0.001
2021-02-09,1.2903068,1.8851116,0.0012000000000000001
2021-02-10,1.2437713,1.8316839,0.0018
