,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,0.011739612,0.014239669,0.0025
2020-06-18,0.020175219,0.02371037,0.001
2020-06-19,0.03282535,0.037837505,0.0014000000000000002
2020-06-22,0.0368613,0.043968678,0.002
2020-06-23,0.043308377,0.051712632,0.0012000000000000001
2020-06-24,0.037135363,0.04654169,0.001
2020-06-29,-0.010624349,-0.000395298,0.0012000000000000001
2020-06-30,-0.037072837,-0.025317967,0.0018
2020-07-01,-0.06676078,-0.053224027,0.0022
2020-07-02,-0.08815616,-0.073604226,0.0014000000000000002
2020-07-03,-0.0699715,-0.05383241,0.0014000000000000002
2020-07-06,-0.07962185,-0.06251478,0.0012000000000000001
2020-07-07,-0.076676905,-0.058015227,0.0015999999999999999
2020-07-08,-0.04300964,-0.022160292,0.0015999999999999999
2020-07-09,-0.030962765,-0.0075041056,0.0024000000000000002
2020-07-10,-0.0061179996,0.020522594,0.0026000000000000003
2020-07-13,0.0093081,0.038199067,0.0018
2020-07-14,0.016162515,0.04670322,0.0014000000000000002
2020-07-15,0.022091866,0.055113554,0.0022
2020-07-16,0.018279195,0.053076863,0.0018
2020-07-17,0.027858615,0.06424725,0.0012000000000000001
2020-07-20,0.037300944,0.07593942,0.0018
2020-07-21,0.052601576,0.09267068,0.0007999999999999999
2020-07-22,0.064249635,0.10629189,0.0014000000000000002
2020-07-23,0.07714188,0.12102103,0.0012000000000000001
2020-07-24,0.085440755,0.13077903,0.001
2020-07-27,0.067359805,0.11307359,0.001
2020-07-28,0.05215335,0.09921932,0.0018
2020-07-29,0.052115917,0.10027945,0.001
2020-07-30,0.03657186,0.085564256,0.0014000000000000002
2020-07-31,0.030010462,0.07977831,0.001
2020-08-03,0.011695743,0.062090397,0.0014000000000000002
2020-08-04,-0.005045235,0.04663968,0.002
2020-08-05,-0.015242279,0.037796855,0.0018
2020-08-06,-0.0330562,0.02047646,0.0014000000000000002
2020-08-07,-0.03794384,0.016950965,0.0015999999999999999
2020-08-10,-0.05988449,-0.005428016,0.0007999999999999999
2020-08-11,-0.06773645,-0.012541354,0.0012000000000000001
2020-08-12,-0.07355124,-0.01751542,0.0012000000000000001
2020-08-13,-0.08271921,-0.026255429,0.001
2020-08-14,-0.057713866,0.0018471479,0.0015999999999999999
2020-08-17,-0.032218933,0.029755116,0.0007999999999999999
2020-08-18,-0.011307597,0.053447247,0.0014000000000000002
2020-08-19,0.029664993,0.099420905,0.0022
2020-08-20,0.055380225,0.12797761,0.001
2020-08-21,0.087693214,0.16364121,0.001
2020-08-24,0.11257386,0.19212091,0.0015999999999999999
2020-08-25,0.12778568,0.21008945,0.0014000000000000002
2020-08-26,0.13879812,0.22432578,0.002
2020-08-27,0.14734435,0.23473811,0.001
2020-08-28,0.15871918,0.24846113,0.0012000000000000001
2020-08-31,0.1456039,0.23657727,0.0018
2020-09-01,0.1310991,0.2224046,0.0012000000000000001
2020-09-02,0.10042834,0.19145823,0.0018
2020-09-03,0.086812615,0.17838418,0.0014000000000000002
2020-09-04,0.100355506,0.1954248,0.002
2020-09-07,0.12313914,0.22137237,0.001
2020-09-08,0.15605831,0.25888073,0.0014000000000000002
2020-09-09,0.15384543,0.2584852,0.0015999999999999999
2020-09-10,0.14310002,0.2482754,0.0012000000000000001
2020-09-11,0.13470268,0.2411027,0.0015999999999999999
2020-09-14,0.11451757,0.22051418,0.0012000000000000001
2020-09-15,0.108481646,0.21634531,0.002
2020-09-16,0.11167061,0.22154748,0.0014000000000000002
2020-09-17,0.12786317,0.24080646,0.0012000000000000001
2020-09-18,0.14948893,0.2655903,0.0007999999999999999
2020-09-21,0.16655493,0.2856456,0.001
2020-09-22,0.16538215,0.28589606,0.0012000000000000001
2020-09-23,0.16019201,0.28196943,0.0014000000000000002
2020-09-24,0.16516662,0.28926086,0.0014000000000000002
2020-09-25,0.17540419,0.30213594,0.0012000000000000001
2020-09-28,0.19721782,0.32890582,0.002
2020-09-29,0.21780956,0.35362303,0.0014000000000000002
2020-09-30,0.24766147,0.38761628,0.0006000000000000001
2020-10-09,0.25592303,0.39846957,0.0012000000000000001
2020-10-12,0.26116884,0.40598893,0.0012000000000000001
2020-10-13,0.2675748,0.41538012,0.0015999999999999999
2020-10-14,0.26141202,0.41048026,0.0014000000000000002
2020-10-15,0.26146686,0.41308057,0.0018
2020-10-16,0.24534011,0.39614606,0.0007999999999999999
2020-10-19,0.22458589,0.37371635,0.0006000000000000001
2020-10-20,0.22008455,0.36921632,0.00039999999999999996
2020-10-21,0.24170291,0.39429867,0.0006000000000000001
2020-10-22,0.30486047,0.4668908,0.0012000000000000001
2020-10-23,0.35071898,0.5196172,0.0007999999999999999
2020-10-26,0.39458787,0.57018733,0.0007999999999999999
2020-10-27,0.4235617,0.60437965,0.001
2020-10-28,0.4586959,0.645581,0.001
2020-10-29,0.47574568,0.6661316,0.0007999999999999999
2020-10-30,0.45412827,0.644058,0.0014000000000000002
2020-11-02,0.43363488,0.62286067,0.0012000000000000001
2020-11-03,0.42577004,0.6162298,0.0014000000000000002
2020-11-04,0.4138888,0.6047009,0.0012000000000000001
2020-11-05,0.40602887,0.5983478,0.0015999999999999999
2020-11-06,0.40073538,0.59456813,0.0014000000000000002
2020-11-09,0.3818785,0.5756531,0.0015999999999999999
2020-11-10,0.3644737,0.5576985,0.0012000000000000001
2020-11-11,0.31471407,0.5043192,0.0022
2020-11-12,0.282889,0.47031116,0.0015999999999999999
2020-11-13,0.2568997,0.44199538,0.001
2020-11-16,0.24522305,0.43206,0.0024000000000000002
2020-11-17,0.2478,0.437315,0.0015999999999999999
2020-11-18,0.23097372,0.41965795,0.0012000000000000001
2020-11-19,0.20989549,0.39762032,0.0015999999999999999
2020-11-20,0.19149303,0.37803972,0.0012000000000000001
2020-11-23,0.16887736,0.35436368,0.0018
2020-11-24,0.16623187,0.35346544,0.0015999999999999999
2020-11-25,0.15882492,0.34757638,0.002
2020-11-26,0.17172325,0.36365378,0.0007999999999999999
2020-11-27,0.19809592,0.39570987,0.001
2020-11-30,0.21375227,0.4161818,0.0015999999999999999
2020-12-01,0.23446298,0.44204605,0.0012000000000000001
2020-12-02,0.25163102,0.46383154,0.0012000000000000001
2020-12-03,0.26586676,0.48253012,0.0014000000000000002
2020-12-04,0.28234518,0.5033114,0.001
2020-12-07,0.3098148,0.5367172,0.0007999999999999999
2020-12-08,0.33192706,0.56481135,0.0014000000000000002
2020-12-09,0.35730076,0.59775114,0.002
2020-12-10,0.3866545,0.6339029,0.001
2020-12-11,0.40021038,0.6515099,0.001
2020-12-14,0.40670848,0.6618165,0.0015999999999999999
2020-12-15,0.40311766,0.65956855,0.0012000000000000001
2020-12-16,0.39767814,0.65512633,0.0012000000000000001
2020-12-17,0.40912747,0.67067075,0.0012000000000000001
2020-12-18,0.4249723,0.69246376,0.0018
2020-12-21,0.43499875,0.7067417,0.0014000000000000002
2020-12-22,0.4535998,0.7302307,0.0007999999999999999
2020-12-23,0.46895623,0.7498938,0.0007999999999999999
2020-12-24,0.46425116,0.74743867,0.0018
2020-12-25,0.46234572,0.7483102,0.0018
2020-12-28,0.45101357,0.7372097,0.0014000000000000002
2020-12-29,0.48274195,0.7793654,0.0024000000000000002
2020-12-30,0.51789093,0.8251046,0.002
2020-12-31,0.55643713,0.87546754,0.0022
2021-01-04,0.5633315,0.88715076,0.0018
2021-01-05,0.5614034,0.8867104,0.001
2021-01-06,0.53482795,0.8568623,0.0012000000000000001
2021-01-07,0.52810013,0.85355055,0.0026000000000000003
2021-01-08,0.5261749,0.8556638,0.0024000000000000002
2021-01-11,0.4988457,0.82800126,0.003
2021-01-12,0.47845805,0.8064269,0.0018
2021-01-13,0.5053576,0.8436291,0.0024000000000000002
2021-01-14,0.52563906,0.8739989,0.003
2021-01-15,0.57938397,0.9430139,0.0015999999999999999
2021-01-18,0.71177924,1.1093886,0.0018
2021-01-19,0.7896514,1.2078803,0.0012000000000000001
2021-01-20,0.8250382,1.2550693,0.0015999999999999999
2021-01-21,0.8232764,1.2555983,0.0012000000000000001
2021-01-22,0.806,1.2373834,0.0014000000000000002
2021-01-25,0.78304195,1.2125213,0.0015999999999999999
2021-01-26,0.7692758,1.2011919,0.0026000000000000003
2021-01-27,0.8105998,1.2561257,0.0015999999999999999
2021-01-28,0.8913789,1.3603916,0.0015999999999999999
2021-01-29,0.938053,1.4200559,0.0006000000000000001
2021-02-01,0.98222136,1.4790814,0.0015999999999999999
2021-02-02,1.0126994,1.5211654,0.0015999999999999999
2021-02-03,1.0299842,1.5473549,0.0018
2021-02-04,0.98700476,1.4974973,0.0015999999999999999
2021-02-05,0.9568653,1.4651091,0.0022
2021-02-08,0.9108665,1.4125865,0.0022
2021-02-09,0.8611686,1.3541825,0.0018
2021-02-10,0.82892656,1.3166957,0.0014000000000000002
2021-02-18,0.707219,1.1690159,0.0028000000000000004
2021-02-19,0.67307353,1.1286707,0.0014000000000000002
2021-02-22,0.6251055,1.070195,0.0012000000000000001
2021-02-23,0.6089792,1.0517223,0.001
2021-02-24,0.60041285,1.0436711,0.0014000000000000002
2021-02-25,0.57607925,1.0146418,0.001
