,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,0.004852414,0.007602453,0.00275
2020-06-18,0.009650469,0.01350522,0.0010833333333333333
2020-06-19,0.016874552,0.022074461,0.0013000000000000002
2020-06-22,0.014722943,0.021462083,0.0015166666666666666
2020-06-23,0.01832652,0.02597475,0.0008666666666666666
2020-06-24,0.009557247,0.018251061,0.0010833333333333333
2020-06-29,-0.014919817,-0.0044511557,0.0019499999999999997
2020-06-30,-0.03915292,-0.026784837,0.0021666666666666666
2020-07-01,-0.0672335,-0.052696466,0.0026000000000000003
2020-07-02,-0.08647734,-0.070598245,0.0017333333333333333
2020-07-03,-0.07379657,-0.05588466,0.0019499999999999997
2020-07-06,-0.06653446,-0.046845675,0.0017333333333333333
2020-07-07,-0.049429834,-0.0281412,0.0013000000000000002
2020-07-08,-0.0060988665,0.017634273,0.0015166666666666666
2020-07-09,0.016934633,0.042981863,0.0017333333333333333
2020-07-10,0.05094111,0.07898927,0.0010833333333333333
2020-07-13,0.08873308,0.12012768,0.0021666666666666666
2020-07-14,0.10167742,0.13514411,0.0015166666666666666
2020-07-15,0.10520983,0.14148915,0.0023833333333333332
2020-07-16,0.09883869,0.13664019,0.0015166666666666666
2020-07-17,0.10653949,0.14682233,0.0019499999999999997
2020-07-20,0.116111994,0.15873122,0.0017333333333333333
2020-07-21,0.11732209,0.1614939,0.0013000000000000002
2020-07-22,0.12200189,0.16812038,0.0015166666666666666
2020-07-23,0.13292432,0.18176949,0.0019499999999999997
2020-07-24,0.13983226,0.19102359,0.0017333333333333333
2020-07-27,0.12541795,0.17725217,0.0010833333333333333
2020-07-28,0.10569334,0.15814948,0.0013000000000000002
2020-07-29,0.10207367,0.15611458,0.0015166666666666666
2020-07-30,0.08212209,0.13718855,0.0017333333333333333
2020-07-31,0.07741356,0.13347232,0.0010833333333333333
2020-08-03,0.06912243,0.12622333,0.0013000000000000002
2020-08-04,0.05619836,0.11382902,0.0010833333333333333
2020-08-05,0.048346877,0.10772109,0.0019499999999999997
2020-08-06,0.03497219,0.09574902,0.0019499999999999997
2020-08-07,0.03822601,0.10061836,0.0013000000000000002
2020-08-10,0.015028715,0.07721937,0.0010833333333333333
2020-08-11,0.007271409,0.07015371,0.0010833333333333333
2020-08-12,-0.002451539,0.061215043,0.0013000000000000002
2020-08-13,-0.013084769,0.051282763,0.0013000000000000002
2020-08-14,0.0076646805,0.07452452,0.0010833333333333333
2020-08-17,0.029619932,0.099333525,0.0013000000000000002
2020-08-18,0.05042112,0.12344861,0.0017333333333333333
2020-08-19,0.086936235,0.16469312,0.0019499999999999997
2020-08-20,0.11961734,0.20122623,0.0013000000000000002
2020-08-21,0.14112318,0.2253406,0.0008666666666666666
2020-08-24,0.15132046,0.23788333,0.0013000000000000002
2020-08-25,0.1677388,0.25634074,0.0006500000000000001
2020-08-26,0.1838249,0.2752806,0.0013000000000000002
2020-08-27,0.18388176,0.2767235,0.0010833333333333333
2020-08-28,0.18781435,0.28290093,0.0015166666666666666
2020-08-31,0.18147099,0.27827346,0.0017333333333333333
2020-09-01,0.16398132,0.26128948,0.0015166666666666666
2020-09-02,0.12974048,0.22637224,0.0017333333333333333
2020-09-03,0.11608732,0.21394277,0.0019499999999999997
2020-09-04,0.12279153,0.22333884,0.0017333333333333333
2020-09-07,0.14301205,0.24696052,0.0013000000000000002
2020-09-08,0.17264426,0.28090858,0.0013000000000000002
2020-09-09,0.16686738,0.2765411,0.0015166666666666666
2020-09-10,0.15428483,0.26498866,0.0017333333333333333
2020-09-11,0.14290881,0.25389194,0.0010833333333333333
2020-09-14,0.11696994,0.2267927,0.0010833333333333333
2020-09-15,0.10289967,0.21266794,0.0010833333333333333
2020-09-16,0.10925794,0.2209729,0.0010833333333333333
2020-09-17,0.12223089,0.23710406,0.0015166666666666666
2020-09-18,0.13731778,0.25480747,0.0008666666666666666
2020-09-21,0.14855802,0.26829648,0.0008666666666666666
2020-09-22,0.15012681,0.2716776,0.0013000000000000002
2020-09-23,0.15574789,0.2800969,0.0017333333333333333
2020-09-24,0.16606939,0.29347038,0.0015166666666666666
2020-09-25,0.17555726,0.30623686,0.0017333333333333333
2020-09-28,0.2126391,0.34913898,0.0013000000000000002
2020-09-29,0.24774873,0.38995457,0.0013000000000000002
2020-09-30,0.28944647,0.4376092,0.0008666666666666666
2020-10-09,0.30814314,0.4597001,0.0008666666666666666
2020-10-12,0.31022048,0.46454823,0.0017333333333333333
2020-10-13,0.31945527,0.47709203,0.0015166666666666666
2020-10-14,0.31867898,0.47782314,0.0010833333333333333
2020-10-15,0.3163619,0.47682738,0.0010833333333333333
2020-10-16,0.30403566,0.46427846,0.0008666666666666666
2020-10-19,0.28797483,0.4475131,0.0008666666666666666
2020-10-20,0.28463376,0.44469905,0.0006500000000000001
