,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,0.002335906,0.004835844,0.0025
2020-06-18,0.0077198744,0.011238098,0.001
2020-06-19,0.019414186,0.024591208,0.0015999999999999999
2020-06-22,0.018093228,0.024288177,0.001
2020-06-23,0.0239923,0.03165722,0.0014000000000000002
2020-06-24,0.021845102,0.030319333,0.0007999999999999999
2020-06-29,-0.004258156,0.0052360296,0.0012000000000000001
2020-06-30,-0.02686745,-0.015980422,0.0015999999999999999
2020-07-01,-0.050764203,-0.037782907,0.0024000000000000002
2020-07-02,-0.07458931,-0.059816957,0.0022
2020-07-03,-0.083391905,-0.067255795,0.0015999999999999999
2020-07-06,-0.096221685,-0.07825941,0.0022
2020-07-07,-0.08583456,-0.06600666,0.0018
2020-07-08,-0.06645954,-0.044717014,0.0015999999999999999
2020-07-09,-0.057712197,-0.032900035,0.003
2020-07-10,-0.036400855,-0.009286761,0.0018
2020-07-13,-0.020861268,0.008869648,0.0022
2020-07-14,-0.017279267,0.013972878,0.0014000000000000002
2020-07-15,-0.013640702,0.0199579,0.0022
2020-07-16,-0.017428756,0.017672658,0.0015999999999999999
2020-07-17,-0.018769264,0.018319607,0.002
2020-07-20,-0.009154439,0.03094542,0.0026000000000000003
2020-07-21,-0.0041867495,0.03735125,0.0012000000000000001
2020-07-22,0.004077196,0.048241973,0.0022
2020-07-23,0.006698489,0.052655816,0.0015999999999999999
2020-07-24,0.014095783,0.0620749,0.0015999999999999999
2020-07-27,-0.0049639344,0.04360032,0.0014000000000000002
2020-07-28,-0.020088494,0.028989911,0.0012000000000000001
2020-07-29,-0.023663342,0.02647078,0.0012000000000000001
2020-07-30,-0.034725845,0.0154562,0.0006000000000000001
2020-07-31,-0.03519094,0.016185403,0.0012000000000000001
2020-08-03,-0.036519468,0.016005516,0.0012000000000000001
2020-08-04,-0.04683292,0.0071618557,0.002
2020-08-05,-0.05762613,-0.002631247,0.0015999999999999999
2020-08-06,-0.07844108,-0.023264587,0.0014000000000000002
2020-08-07,-0.08438033,-0.028387368,0.0012000000000000001
2020-08-10,-0.10228872,-0.04622501,0.0012000000000000001
2020-08-11,-0.109933674,-0.053393662,0.001
2020-08-12,-0.11460507,-0.056847215,0.0015999999999999999
2020-08-13,-0.12165409,-0.06284708,0.0015999999999999999
2020-08-14,-0.098392606,-0.0369035,0.0012000000000000001
2020-08-17,-0.07322973,-0.009061396,0.001
2020-08-18,-0.057258666,0.009402752,0.0014000000000000002
2020-08-19,-0.025514841,0.04581368,0.0024000000000000002
2020-08-20,-0.0019176006,0.07260239,0.0014000000000000002
2020-08-21,0.02378118,0.10107803,0.0007999999999999999
2020-08-24,0.039233446,0.1190182,0.0012000000000000001
2020-08-25,0.048142433,0.13040149,0.0015999999999999999
2020-08-26,0.05689192,0.14142025,0.0014000000000000002
2020-08-27,0.05946648,0.14534199,0.001
2020-08-28,0.07142508,0.16033137,0.0018
2020-08-31,0.069337964,0.16039181,0.002
2020-09-01,0.0654403,0.15755486,0.0012000000000000001
2020-09-02,0.043463945,0.13529909,0.0014000000000000002
2020-09-03,0.031937957,0.12412107,0.0012000000000000001
2020-09-04,0.027590036,0.12163293,0.002
2020-09-07,0.05125487,0.14925814,0.0015999999999999999
2020-09-08,0.075047135,0.17687738,0.0014000000000000002
2020-09-09,0.06248498,0.16524363,0.0018
2020-09-10,0.0488106,0.15234411,0.0018
2020-09-11,0.041531444,0.1452682,0.0007999999999999999
2020-09-14,0.018672109,0.122193575,0.0018
2020-09-15,0.014804721,0.11950421,0.0014000000000000002
2020-09-16,0.02310586,0.13067687,0.0018
2020-09-17,0.04537654,0.15641987,0.001
2020-09-18,0.07751417,0.19312763,0.001
2020-09-21,0.08849275,0.20671606,0.0012000000000000001
2020-09-22,0.08662307,0.20681548,0.0018
2020-09-23,0.08397639,0.20532417,0.0012000000000000001
2020-09-24,0.08546066,0.20842087,0.0012000000000000001
2020-09-25,0.08778429,0.21245778,0.0012000000000000001
2020-09-28,0.10604167,0.23450506,0.0014000000000000002
2020-09-29,0.12066805,0.25231183,0.0012000000000000001
2020-09-30,0.13649559,0.27075005,0.0006000000000000001
2020-10-09,0.15022957,0.28788543,0.0014000000000000002
2020-10-12,0.15425003,0.29496276,0.002
2020-10-13,0.16189373,0.30612814,0.002
2020-10-14,0.1596452,0.3051679,0.0012000000000000001
2020-10-15,0.1578654,0.30577517,0.002
2020-10-16,0.15200973,0.3012607,0.0015999999999999999
2020-10-19,0.13235891,0.2808857,0.0014000000000000002
2020-10-20,0.1293689,0.2787844,0.001
2020-10-21,0.1513511,0.30520928,0.0012000000000000001
2020-10-22,0.20668674,0.36898375,0.0007999999999999999
2020-10-23,0.24885488,0.41764474,0.0006000000000000001
2020-10-26,0.286986,0.46178007,0.0006000000000000001
