,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,0.013965607,0.016465664,0.0025
2020-06-18,0.029159784,0.0325104,0.0007999999999999999
2020-06-19,0.05382228,0.058905244,0.0015999999999999999
2020-06-22,0.07350123,0.08016157,0.0014000000000000002
2020-06-23,0.06768155,0.07603395,0.0015999999999999999
2020-06-24,0.06961107,0.07948506,0.0014000000000000002
2020-06-29,0.03066361,0.041689277,0.0014000000000000002
2020-06-30,0.0051112175,0.018363595,0.0024000000000000002
2020-07-01,-0.031434,-0.016423047,0.0022
2020-07-02,-0.074186385,-0.05728072,0.0026000000000000003
2020-07-03,-0.06731069,-0.048771262,0.0015999999999999999
2020-07-06,-0.07143611,-0.051646948,0.0014000000000000002
2020-07-07,-0.053683758,-0.031998873,0.0015999999999999999
2020-07-08,-0.0017665029,0.022269607,0.0012000000000000001
2020-07-09,-0.0011011958,0.025608778,0.0026000000000000003
2020-07-10,0.02505958,0.05411005,0.0015999999999999999
2020-07-13,0.05175686,0.08409381,0.0024000000000000002
2020-07-14,0.060200572,0.0953989,0.0024000000000000002
2020-07-15,0.05211687,0.090332985,0.003
2020-07-16,0.048561692,0.08817518,0.0014000000000000002
2020-07-17,0.037537575,0.07869327,0.0018
2020-07-20,0.032722354,0.076275945,0.0024000000000000002
2020-07-21,0.035194874,0.081005335,0.002
2020-07-22,0.041357636,0.0900352,0.0024000000000000002
2020-07-23,0.0480175,0.09831452,0.0012000000000000001
2020-07-24,0.06025803,0.11421776,0.0028000000000000004
2020-07-27,0.04677403,0.101830244,0.0015999999999999999
2020-07-28,0.032815337,0.08934116,0.002
2020-07-29,0.030690074,0.089060426,0.0018
2020-07-30,0.018203259,0.07760894,0.0015999999999999999
2020-07-31,0.026958346,0.088814616,0.0018
2020-08-03,0.027336717,0.09139359,0.002
2020-08-04,0.035663843,0.101549506,0.0012000000000000001
2020-08-05,0.031665444,0.09972012,0.0022
2020-08-06,0.025272489,0.09444511,0.0014000000000000002
2020-08-07,0.023894548,0.09472537,0.0015999999999999999
