,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,0.016055942,0.01855588,0.0025
2020-06-18,0.040924072,0.044911265,0.0014000000000000002
2020-06-19,0.05997169,0.065912604,0.0018
2020-06-22,0.061621547,0.07034302,0.0026000000000000003
2020-06-23,0.06150186,0.07193494,0.0015999999999999999
2020-06-24,0.052112937,0.06502628,0.0024000000000000002
2020-06-29,0.0031166077,0.01713276,0.0015999999999999999
2020-06-30,-0.023927689,-0.007848263,0.0024000000000000002
2020-07-01,-0.07507157,-0.057056665,0.0028000000000000004
2020-07-02,-0.119371295,-0.10052192,0.0018
2020-07-03,-0.10260224,-0.082134664,0.0014000000000000002
2020-07-06,-0.10085112,-0.07924217,0.0012000000000000001
2020-07-07,-0.090818346,-0.06694269,0.0022
2020-07-08,-0.052361846,-0.026729822,0.0007999999999999999
2020-07-09,-0.033599555,-0.005124271,0.0024000000000000002
2020-07-10,-0.019552171,0.01132679,0.002
2020-07-13,-0.011970043,0.02197957,0.0028000000000000004
2020-07-14,-0.022050738,0.013187647,0.0015999999999999999
2020-07-15,-0.030539691,0.0068244934,0.0024000000000000002
2020-07-16,-0.04734665,-0.009422123,0.0012000000000000001
2020-07-17,-0.048608184,-0.009149015,0.0015999999999999999
2020-07-20,-0.0486995,-0.0072624087,0.002
2020-07-21,-0.04944712,-0.006652832,0.0014000000000000002
2020-07-22,-0.043394864,0.0022547245,0.0026000000000000003
2020-07-23,-0.029250145,0.019680262,0.0026000000000000003
2020-07-24,-0.012002051,0.03942907,0.0015999999999999999
2020-07-27,-0.025227249,0.026762724,0.0012000000000000001
2020-07-28,-0.03584814,0.017218113,0.0015999999999999999
2020-07-29,-0.029031157,0.026241183,0.0018
2020-07-30,-0.05005884,0.0062742233,0.0022
2020-07-31,-0.063664794,-0.0065284967,0.0015999999999999999
2020-08-03,-0.07339823,-0.015465021,0.0014000000000000002
2020-08-04,-0.07375717,-0.014664948,0.0012000000000000001
2020-08-05,-0.0773083,-0.016669035,0.0018
2020-08-06,-0.08359939,-0.021406949,0.002
2020-08-07,-0.078715205,-0.015212774,0.001
2020-08-10,-0.08362383,-0.018490136,0.002
2020-08-11,-0.077061,-0.009890497,0.0015999999999999999
2020-08-12,-0.07348722,-0.0046705008,0.0014000000000000002
2020-08-13,-0.07764268,-0.008139253,0.001
2020-08-14,-0.06063652,0.011735439,0.0015999999999999999
2020-08-17,-0.03718257,0.03922224,0.0022
2020-08-18,-0.02867198,0.05131805,0.0028000000000000004
2020-08-19,0.0030989647,0.08843875,0.0026000000000000003
2020-08-20,0.023503661,0.11297393,0.0022
