instrument,datetime,score,label
SH600352,2020-06-17,0.01656891,-0.013985097
SH600362,2020-06-17,-0.017723534,-0.0023507476
SH600369,2020-06-17,0.047332134,0.033834696
SH600372,2020-06-17,0.33383584,-0.00075149536
SH600383,2020-06-17,-0.051941965,0.0128291845
SH600390,2020-06-17,0.2113494,0.01724565
SH600398,2020-06-17,0.22194955,0.0
SH600406,2020-06-17,0.07569514,0.020175338
SH600436,2020-06-17,0.40653548,0.07747984
SH600438,2020-06-17,0.08743735,0.15672517
SH600482,2020-06-17,0.0164462,-0.017132938
SH600487,2020-06-17,0.0297472,-0.014246106
SH600489,2020-06-17,-0.2905764,0.03463888
SH600498,2020-06-17,-0.21397358,-0.03888184
SH600516,2020-06-17,-0.103557795,-0.019728899
SH600519,2020-06-17,0.28268382,0.04526937
SH600522,2020-06-17,0.023180839,-0.023293912
SH600535,2020-06-17,0.28372288,-0.008685708
SH600547,2020-06-17,-0.0068764724,0.040190935
SH600566,2020-06-17,0.07230416,-0.021288812
SH600570,2020-06-17,0.21763223,0.114360094
SH600583,2020-06-17,0.12522233,-0.010672748
SH600585,2020-06-17,0.07544087,-0.007873654
SH600588,2020-06-17,0.13416144,0.11139369
SH600606,2020-06-17,0.27539062,0.008894801
SH600637,2020-06-17,-0.08171876,-0.023141205
SH600655,2020-06-17,-0.03705961,0.029238343
SH600660,2020-06-17,0.014313545,0.0056802034
SH600663,2020-06-17,-0.0027298816,-0.006299913
SH600674,2020-06-17,0.32691172,0.0032082796
SH600690,2020-06-17,0.09119718,0.043073058
SH600703,2020-06-17,-0.18239665,0.030646086
SH600705,2020-06-17,0.17012775,0.025842428
SH600733,2020-06-17,-0.0059251226,-0.058949947
SH600741,2020-06-17,-0.026847187,0.009203672
SH600760,2020-06-17,0.17516443,0.0037897825
SH600795,2020-06-17,0.21430612,-0.010700762
SH600809,2020-06-17,0.45814362,0.04298222
SH600816,2020-06-17,-0.10330784,0.057213187
SH600837,2020-06-17,0.045307245,0.080610275
SH600848,2020-06-17,0.07734041,-0.008451879
SH600867,2020-06-17,0.34522825,0.010306001
SH600886,2020-06-17,0.4126426,0.0063695908
SH600887,2020-06-17,0.28770423,0.05403638
SH600893,2020-06-17,0.060030024,0.016573787
SH600900,2020-06-17,0.45371935,0.049473047
SH600919,2020-06-17,0.29406047,0.009216666
SH600926,2020-06-17,0.3496356,0.0031546354
SH600928,2020-06-17,0.28114608,0.010889292
SH600958,2020-06-17,-0.005914647,0.047619104
SH600968,2020-06-17,0.16528898,-0.012552321
SH600977,2020-06-17,-0.056092326,0.022472024
SH600989,2020-06-17,0.014927443,-0.021715522
SH600998,2020-06-17,0.17929123,-0.009605169
SH600999,2020-06-17,0.1802127,0.18857348
SH601006,2020-06-17,0.3894679,-0.00317204
SH601009,2020-06-17,0.27930903,0.008101225
SH601012,2020-06-17,0.13276282,0.14284825
SH601018,2020-06-17,0.12480828,0.021686792
SH601021,2020-06-17,0.1256282,-0.01623857
SH601066,2020-06-17,0.031262238,0.12615478
SH601088,2020-06-17,0.1615951,-0.018750072
SH601108,2020-06-17,-0.105365634,0.03835094
SH601111,2020-06-17,-0.12873203,0.0
SH601117,2020-06-17,0.021610942,-0.011164248
SH601138,2020-06-17,0.29872832,0.0776099
SH601155,2020-06-17,0.20720507,-0.015601277
SH601162,2020-06-17,-0.18251711,0.015804648
SH601166,2020-06-17,0.19598757,0.005849719
SH601169,2020-06-17,0.3763081,0.0041941404
SH601186,2020-06-17,0.17326003,-0.017142892
SH601198,2020-06-17,0.04124145,0.047920346
SH601211,2020-06-17,0.2196179,0.057979107
SH601212,2020-06-17,-0.21296906,-0.0076628327
SH601216,2020-06-17,-0.00018795952,0.0040872097
SH601225,2020-06-17,0.2211943,0.0012034178
SH601229,2020-06-17,0.51849216,-0.006989777
SH601236,2020-06-17,-0.17243479,-0.017797053
SH601238,2020-06-17,0.036314633,-0.0006557107
SH601288,2020-06-17,0.3408542,0.0057252645
SH601298,2020-06-17,-0.0915685,-0.013179541
SH601318,2020-06-17,0.1475199,-0.015518963
SH601319,2020-06-17,0.08869989,0.030063272
SH601328,2020-06-17,0.28861213,0.0021231174
SH601336,2020-06-17,0.24304181,-0.008677721
SH601360,2020-06-17,0.04613405,0.010279417
SH601377,2020-06-17,-0.0023518614,0.06381428
SH601390,2020-06-17,0.20690346,-0.0133779645
SH601398,2020-06-17,0.45993698,0.005423069
SH601555,2020-06-17,-0.026543628,0.034663796
SH601577,2020-06-17,0.37310028,-0.0012239814
SH601600,2020-06-17,0.19738242,-0.020833373
SH601601,2020-06-17,-0.03258987,-0.009732366
SH601607,2020-06-17,-0.10150315,0.0
SH601618,2020-06-17,0.32004726,-0.0069444776
SH601628,2020-06-17,-0.026716653,0.022870898
SH601633,2020-06-17,-0.13358194,0.0010179281
SH601668,2020-06-17,0.22533253,-0.0118919015
SH601669,2020-06-17,0.26306492,-0.009456217
SH601688,2020-06-17,0.2500168,0.065642476
SH601698,2020-06-17,-0.22677083,-0.007786393
SH601727,2020-06-17,-0.021799732,0.02154398
SH601766,2020-06-17,-0.015020814,-0.008784711
SH601788,2020-06-17,0.06631936,0.33908474
SH601800,2020-06-17,0.17294924,-0.018537581
SH601808,2020-06-17,-0.0028789975,-0.009026349
SH601818,2020-06-17,0.25983208,0.013059735
SH601828,2020-06-17,0.055899214,-0.03086418
SH601838,2020-06-17,0.644492,0.0071173906
SH601857,2020-06-17,0.17756905,-0.006956458
SH601877,2020-06-17,0.030295115,0.06303084
SH601878,2020-06-17,-0.08846028,0.03781092
SH601881,2020-06-17,-0.071048945,0.18029547
SH601888,2020-06-17,0.115887344,-0.013815045
SH601898,2020-06-17,0.30111083,-0.019565225
SH601899,2020-06-17,0.0394617,0.0544554
SH601901,2020-06-17,-0.05878472,0.02920723
SH601919,2020-06-17,0.20607544,-0.021798372
SH601933,2020-06-17,0.2715648,0.013984323
SH601939,2020-06-17,0.31082383,0.0063005686
SH601985,2020-06-17,0.2864942,-0.004514694
SH601988,2020-06-17,0.38837403,0.0
SH601989,2020-06-17,0.27159607,-0.011695921
SH601992,2020-06-17,-0.04277191,-0.013235331
SH601997,2020-06-17,0.33063737,-0.0008841753
SH601998,2020-06-17,0.30186278,0.0013440847
SH603019,2020-06-17,-0.12752901,0.0030574799
SH603156,2020-06-17,-0.01307689,-0.01994592
SH603160,2020-06-17,-0.001879666,0.11345327
SH603259,2020-06-17,0.35059673,0.1319685
SH603260,2020-06-17,0.26402506,0.027850747
SH603288,2020-06-17,-0.049108047,0.06146705
SH603501,2020-06-17,-0.103545964,0.1303519
SH603799,2020-06-17,0.002908375,-0.004638076
SH603833,2020-06-17,0.30383494,0.03057766
SH603899,2020-06-17,-0.01630387,0.021685839
SH603986,2020-06-17,-0.15850553,0.10283387
SH603993,2020-06-17,-0.06359005,-0.021259904
SZ000001,2020-06-17,0.13828096,0.0031334162
SZ000002,2020-06-17,-0.12090677,0.01969862
SZ000063,2020-06-17,0.11033237,-0.06299788
SZ000069,2020-06-17,0.29626414,0.020007133
SZ000100,2020-06-17,-0.20751855,0.0015448332
SZ000157,2020-06-17,0.21466893,-0.024955511
SZ000166,2020-06-17,0.30645245,0.086206794
SZ000333,2020-06-17,0.30495244,0.03196323
SZ000338,2020-06-17,-0.15088138,-0.003674984
SZ000413,2020-06-17,-0.20516868,-0.018081725
SZ000415,2020-06-17,-0.013329428,-0.029274344
SZ000423,2020-06-17,0.5500023,0.027338505
SZ000425,2020-06-17,-0.19388944,-0.029705107
SZ000538,2020-06-17,0.23124698,0.04812014
SZ000568,2020-06-17,0.23094833,0.028588057
SZ000596,2020-06-17,0.23366195,0.04409492
SZ000625,2020-06-17,0.19759479,-0.013941586
SZ000627,2020-06-17,0.30746332,0.035299897
SZ000629,2020-06-17,0.14966354,-0.032866716
SZ000630,2020-06-17,0.09484069,-0.015372872
SZ000651,2020-06-17,0.13278699,-0.014467299
SZ000656,2020-06-17,0.20721343,0.02560103
SZ000661,2020-06-17,0.12278032,0.11034131
SZ000671,2020-06-17,0.07097775,-0.0015106797
SZ000703,2020-06-17,0.1943706,-0.014409959
SZ000709,2020-06-17,0.15453175,-0.050955415
SZ000723,2020-06-17,-0.114943534,-0.013856888
SZ000725,2020-06-17,-0.36586437,-0.00452286
SZ000728,2020-06-17,0.06683858,0.08655906
SZ000768,2020-06-17,0.40118498,0.05357647
SZ000776,2020-06-17,0.1868529,0.055860758
SZ000783,2020-06-17,0.06571104,0.050082564
SZ000786,2020-06-17,-0.04519898,0.004204154
SZ000858,2020-06-17,0.28083205,0.0790472
SZ000876,2020-06-17,0.016606528,-0.014575303
SZ000895,2020-06-17,0.32176405,0.0513345
SZ000898,2020-06-17,0.4420629,-0.042091906
SZ000938,2020-06-17,0.17236513,0.016258597
SZ000961,2020-06-17,0.031669583,0.033927083
SZ000963,2020-06-17,0.026036944,0.030349493
SZ001979,2020-06-17,-0.16386119,-0.0021539927
SZ002001,2020-06-17,0.05718333,0.028061867
SZ002007,2020-06-17,0.07926841,0.007975221
SZ002008,2020-06-17,-0.24289507,0.012880087
SZ002010,2020-06-17,0.30785894,-0.013894737
SZ002024,2020-06-17,0.04639909,-0.0066685677
SZ002027,2020-06-17,-0.030643214,0.0612489
SZ002032,2020-06-17,0.24315482,0.05512631
SZ002044,2020-06-17,0.29557168,0.15055943
SZ002050,2020-06-17,0.18012191,0.13603854
SZ002081,2020-06-17,0.032356877,-0.005057454
SZ002120,2020-06-17,0.23022324,-0.11928332
SZ002142,2020-06-17,-0.039188474,0.023450851
SZ002146,2020-06-17,0.155271,0.012516141
SZ002153,2020-06-17,0.025417004,0.048385024
SZ002179,2020-06-17,0.1747393,0.02607441
SZ002202,2020-06-17,0.14660695,-0.019647837
SZ002230,2020-06-17,0.07966238,0.045742154
SZ002236,2020-06-17,0.07019462,0.005795479
SZ002241,2020-06-17,0.0696726,0.040610075
SZ002252,2020-06-17,0.050341878,-0.019754589
SZ002271,2020-06-17,0.31734145,-0.014609158
SZ002294,2020-06-17,-0.039014343,0.1369034
SZ002304,2020-06-17,0.18407777,0.01681006
SZ002311,2020-06-17,0.19728994,0.00039613247
SZ002352,2020-06-17,0.36231887,-0.01372391
SZ002410,2020-06-17,-0.19672143,0.08114195
SZ002411,2020-06-17,0.08824512,-0.03177893
SZ002415,2020-06-17,0.28508073,0.008997917
SZ002422,2020-06-17,0.23513317,-0.025856495
SZ002456,2020-06-17,-0.2219457,0.025819302
SZ002460,2020-06-17,-0.07242818,-0.002403617
SZ002466,2020-06-17,-0.16280973,0.03449166
SZ002468,2020-06-17,-0.2469682,-0.07121515
SZ002475,2020-06-17,0.24827027,0.07425976
SZ002493,2020-06-17,-0.07048735,-0.0050154924
SZ002508,2020-06-17,0.002634924,-0.010929465
SZ002555,2020-06-17,0.07001543,0.08074725
SZ002558,2020-06-17,0.25589353,0.021944404
SZ002594,2020-06-17,-0.09133276,0.07429755
SZ002601,2020-06-17,0.24019003,0.009035826
SZ002602,2020-06-17,-0.25366208,0.14069128
SZ002607,2020-06-17,0.035651345,-0.025859535
SZ002624,2020-06-17,0.11703311,0.13085747
SZ002673,2020-06-17,0.061913308,0.033949018
SZ002714,2020-06-17,0.3092189,0.042844176
SZ002736,2020-06-17,0.24855328,0.054621935
SZ002739,2020-06-17,-0.18739861,-0.0063052177
SZ002773,2020-06-17,0.15790033,0.040079236
SZ002841,2020-06-17,0.38536292,0.0014592409
SZ002916,2020-06-17,-0.13183123,0.02114737
SZ002938,2020-06-17,-0.13297649,0.046633124
SZ002939,2020-06-17,-0.036337737,0.037811756
SZ002945,2020-06-17,-0.09412226,0.019622087
SZ002958,2020-06-17,-0.07052709,0.021786451
SZ300003,2020-06-17,0.3272853,-0.011859894
SZ300015,2020-06-17,0.33128375,-0.0038446784
SZ300017,2020-06-17,-0.19447088,0.030496597
SZ300024,2020-06-17,0.07173154,0.015500307
SZ300033,2020-06-17,0.08757348,0.0670135
SZ300059,2020-06-17,0.020363417,0.13156891
SZ300070,2020-06-17,0.16353734,-0.055284023
SZ300122,2020-06-17,0.15422827,0.076486826
SZ300124,2020-06-17,-0.00059071556,0.08833587
SZ300136,2020-06-17,-0.046387482,0.021831274
SZ300142,2020-06-17,0.28148463,0.048648
SZ300144,2020-06-17,0.2597752,0.006640196
SZ300347,2020-06-17,0.244254,0.16076255
SZ300408,2020-06-17,0.118181914,0.175251
SZ300413,2020-06-17,-0.08358416,-0.04876542
SZ300433,2020-06-17,0.14316921,0.056375742
SZ300498,2020-06-17,0.242329,0.01954317
SH600000,2020-06-18,0.2685386,-0.0037803054
SH600004,2020-06-18,0.13034672,-0.046044588
SH600009,2020-06-18,0.13424169,-0.014536083
SH600010,2020-06-18,0.2045246,-0.035675645
SH600011,2020-06-18,0.009575482,-0.018686831
SH600015,2020-06-18,-0.075088546,-0.0032269955
SH600016,2020-06-18,0.21478793,-0.0017793179
SH600018,2020-06-18,0.22192329,-0.021959484
SH600019,2020-06-18,0.21006419,-0.039740443
SH600023,2020-06-18,0.32335883,-0.017391264
SH600025,2020-06-18,0.34278387,0.07512951
SH600027,2020-06-18,-0.04417633,-0.029950142
SH600028,2020-06-18,0.15990262,-0.023041487
SH600029,2020-06-18,-0.062446896,-0.014689326
SH600030,2020-06-18,0.0624793,-0.014684498
SH600031,2020-06-18,0.09531924,-0.029168487
SH600036,2020-06-18,0.19836438,-0.0064994097
SH600038,2020-06-18,0.1594292,0.0010514259
SH600048,2020-06-18,-0.103988364,-0.002065003
SH600050,2020-06-18,-0.027748063,-0.006460011
SH600061,2020-06-18,0.29799905,0.006505251
SH600066,2020-06-18,0.11422211,0.03395486
SH600068,2020-06-18,0.024569567,-0.0100108385
SH600085,2020-06-18,0.17100802,0.014427781
SH600089,2020-06-18,-0.11663024,-0.030390978
SH600100,2020-06-18,0.06102149,-0.021646142
SH600104,2020-06-18,-0.109033436,-0.0147999525
SH600109,2020-06-18,-0.19339408,-0.0134269595
SH600111,2020-06-18,-0.11261439,-0.03457284
SH600115,2020-06-18,-0.051598582,-0.027072728
SH600118,2020-06-18,0.15036021,-0.052699566
SH600153,2020-06-18,0.16540295,-0.0705055
SH600170,2020-06-18,-0.005751092,-0.015975833
SH600176,2020-06-18,-0.035109613,-0.01802516
SH600177,2020-06-18,0.31990823,-0.026216447
SH600183,2020-06-18,0.038255874,-0.009891689
SH600188,2020-06-18,0.16617194,-0.029266596
SH600196,2020-06-18,0.14891133,0.007137537
SH600208,2020-06-18,0.041028168,-0.01991254
SH600219,2020-06-18,0.14835517,-0.004132271
SH600221,2020-06-18,-0.28586498,-0.063492
SH600233,2020-06-18,0.10139695,-0.11428219
SH600271,2020-06-18,0.12641737,-0.042760372
SH600276,2020-06-18,0.21685058,-0.008066893
SH600297,2020-06-18,0.095757455,-0.062274337
SH600299,2020-06-18,-0.17455448,0.021739125
SH600309,2020-06-18,0.075543016,0.0049055815
SH600332,2020-06-18,0.1723766,-0.022046566
SH600340,2020-06-18,0.045932855,-0.021026194
SH600346,2020-06-18,-0.009718601,-0.016058028
SH600352,2020-06-18,0.0020052902,-0.030516684
SH600362,2020-06-18,-0.03231852,0.0
SH600369,2020-06-18,0.059256773,-0.017881751
SH600372,2020-06-18,0.31643978,0.00074863434
SH600383,2020-06-18,-0.15530081,-0.011238098
SH600390,2020-06-18,0.1707236,-0.01967454
SH600398,2020-06-18,0.25054067,-0.028427064
SH600406,2020-06-18,0.06992617,0.004460931
SH600436,2020-06-18,0.327883,0.050587416
SH600438,2020-06-18,0.077241614,0.17020619
SH600482,2020-06-18,0.05987331,-0.017524958
SH600487,2020-06-18,-0.00433122,-0.023246527
SH600489,2020-06-18,-0.24536565,0.04455924
SH600498,2020-06-18,-0.14689183,-0.04917282
SH600516,2020-06-18,-0.054427776,-0.047225952
SH600519,2020-06-18,0.15806624,0.028004766
SH600522,2020-06-18,0.04635891,-0.047062397
SH600535,2020-06-18,0.17672725,0.015487671
SH600547,2020-06-18,0.0055424236,0.04050386
SH600566,2020-06-18,0.027798992,-0.015407741
SH600570,2020-06-18,0.17481658,0.09577739
SH600583,2020-06-18,0.07822299,-0.023660302
SH600585,2020-06-18,0.03793491,-0.033690512
SH600588,2020-06-18,0.11347847,0.09049189
SH600606,2020-06-18,0.21446928,-0.010561109
SH600637,2020-06-18,-0.07317275,-0.03909427
SH600655,2020-06-18,-0.04261226,-0.05119753
SH600660,2020-06-18,-0.043972973,-0.028434217
SH600663,2020-06-18,0.054029938,0.006357193
SH600674,2020-06-18,0.2778756,0.002138853
SH600690,2020-06-18,0.043670956,0.024559736
SH600703,2020-06-18,-0.10049042,-0.024061441
SH600705,2020-06-18,0.2332812,-0.017723322
SH600733,2020-06-18,-0.011020813,-0.08022046
SH600741,2020-06-18,-0.015528593,-0.03017217
SH600760,2020-06-18,0.0811013,0.01496017
SH600795,2020-06-18,0.12422189,-0.010737717
SH600809,2020-06-18,0.4062545,0.043171763
SH600816,2020-06-18,-0.076610014,0.071516514
SH600837,2020-06-18,0.07417236,-0.00083351135
SH600848,2020-06-18,-0.067118794,-0.0062137246
SH600867,2020-06-18,0.12448537,0.037588835
SH600886,2020-06-18,0.3400911,0.007735491
SH600887,2020-06-18,0.25337797,0.032430887
SH600893,2020-06-18,-0.02048466,0.019907713
SH600900,2020-06-18,0.4232222,0.0445199
SH600919,2020-06-18,0.15690373,0.0015313625
SH600926,2020-06-18,0.3309168,-0.019864082
SH600928,2020-06-18,0.2514276,0.0
SH600958,2020-06-18,0.042931344,-0.000993073
SH600968,2020-06-18,0.032653574,-0.025210083
SH600977,2020-06-18,-0.04072473,-0.005135834
SH600989,2020-06-18,-0.010905165,-0.03687632
SH600998,2020-06-18,0.20291026,0.024704576
SH600999,2020-06-18,0.13730714,0.15725517
SH601006,2020-06-18,0.3791178,-0.018138826
SH601009,2020-06-18,0.08164239,-0.012286782
SH601012,2020-06-18,0.11483908,0.18704212
SH601018,2020-06-18,0.07630584,0.009546518
SH601021,2020-06-18,0.10899001,-0.06887925
SH601066,2020-06-18,0.012330499,0.01705587
SH601088,2020-06-18,0.12117383,-0.038235307
SH601108,2020-06-18,-0.07353321,-0.03910619
SH601111,2020-06-18,-0.13694572,-0.02352941
SH601117,2020-06-18,0.035306375,-0.0223642
SH601138,2020-06-18,0.24114892,0.060647845
SH601155,2020-06-18,0.09592827,-0.047412872
SH601162,2020-06-18,-0.15068674,-0.061111033
SH601166,2020-06-18,0.1360879,0.001229763
SH601169,2020-06-18,0.30502003,-0.0041766763
SH601186,2020-06-18,0.0036464296,-0.031398714
SH601198,2020-06-18,-0.032193977,-0.014964759
SH601211,2020-06-18,0.16185834,0.008629918
SH601212,2020-06-18,-0.15099838,-0.026819944
SH601216,2020-06-18,0.037490327,-0.0117614865
SH601225,2020-06-18,0.33580792,-0.017942607
SH601229,2020-06-18,0.47839326,-0.013475776
SH601236,2020-06-18,-0.11849071,-0.11003232
SH601238,2020-06-18,0.072256476,-0.011147559
SH601288,2020-06-18,0.289862,0.0057252645
SH601298,2020-06-18,-0.046759743,-0.042207778
SH601318,2020-06-18,0.12492046,-0.03280878
SH601319,2020-06-18,0.09738204,-0.009331226
SH601328,2020-06-18,0.102550834,-0.004219413
SH601336,2020-06-18,0.14053856,-0.03034681
SH601360,2020-06-18,0.038183372,-0.024551213
SH601377,2020-06-18,0.022797454,0.06467664
SH601390,2020-06-18,0.06633717,-0.02675587
SH601398,2020-06-18,0.21844769,0.0086580515
SH601555,2020-06-18,0.055039253,-0.022657096
SH601577,2020-06-18,0.3488667,-0.003685534
SH601600,2020-06-18,0.0936743,-0.02439022
SH601601,2020-06-18,-0.029151458,-0.030864239
SH601607,2020-06-18,-0.08514646,-0.005375147
SH601618,2020-06-18,0.2990001,-0.020689666
SH601628,2020-06-18,-0.047939632,-0.03449297
SH601633,2020-06-18,-0.10405189,-0.040174127
SH601668,2020-06-18,0.13624077,-0.031182766
SH601669,2020-06-18,0.010123815,-0.023753047
SH601688,2020-06-18,0.18617117,-0.014446974
SH601698,2020-06-18,-0.13592675,-0.016384542
SH601727,2020-06-18,-0.024281967,-0.03253424
SH601766,2020-06-18,0.0010814704,-0.017518282
SH601788,2020-06-18,0.06464517,0.2101649
SH601800,2020-06-18,0.14875916,-0.036045313
SH601808,2020-06-18,0.032162037,-0.048717976
SH601818,2020-06-18,0.12157774,-0.0055148005
SH601828,2020-06-18,0.10894783,-0.034843206
SH601838,2020-06-18,0.62743384,0.0
SH601857,2020-06-18,0.15634415,-0.013864815
SH601877,2020-06-18,0.08732979,0.051366925
SH601878,2020-06-18,-0.086355224,-0.03835088
SH601881,2020-06-18,-0.039505277,0.07431185
SH601888,2020-06-18,0.032908697,0.0704875
SH601898,2020-06-18,0.26677194,-0.030769229
SH601899,2020-06-18,-0.06097926,0.049382687
SH601901,2020-06-18,-0.033735674,-0.016415894
SH601919,2020-06-18,0.10941735,-0.04301077
SH601933,2020-06-18,0.278732,0.008477569
SH601939,2020-06-18,0.20854513,0.0
SH601985,2020-06-18,0.21346265,-0.011286676
SH601988,2020-06-18,0.30035478,0.0
SH601989,2020-06-18,0.27557296,-0.008797646
SH601992,2020-06-18,-0.0055645145,-0.029239714
SH601997,2020-06-18,0.3220751,-0.008826077
SH601998,2020-06-18,0.10909836,0.034946203
SH603019,2020-06-18,-0.072769254,-0.037684143
SH603156,2020-06-18,-0.010134224,-0.019107223
SH603160,2020-06-18,0.006123539,0.059700727
SH603259,2020-06-18,0.2644322,0.087358356
SH603260,2020-06-18,0.25742283,0.0444386
SH603288,2020-06-18,-0.036621835,0.044060946
SH603501,2020-06-18,-0.09662154,0.010272384
SH603799,2020-06-18,0.04265138,-0.028077424
SH603833,2020-06-18,0.19749679,-0.021398485
SH603899,2020-06-18,-0.029068742,-0.0021371245
SH603986,2020-06-18,-0.10295224,0.033061028
SH603993,2020-06-18,-0.059287373,-0.03377855
SZ000001,2020-06-18,0.12910531,0.0
SZ000002,2020-06-18,-0.16917829,-0.0011554956
SZ000063,2020-06-18,0.042549845,-0.08560753
SZ000069,2020-06-18,0.22332591,-0.011441529
SZ000100,2020-06-18,-0.05959388,0.0015400648
SZ000157,2020-06-18,0.18986249,-0.034207165
SZ000166,2020-06-18,0.27798122,0.047112465
SZ000333,2020-06-18,0.2371301,0.0029962063
SZ000338,2020-06-18,-0.06785938,-0.013867974
SZ000413,2020-06-18,-0.15368183,-0.033254087
SZ000415,2020-06-18,-0.0008534752,-0.039084375
SZ000423,2020-06-18,0.53426915,-0.006891668
SZ000425,2020-06-18,-0.16313887,-0.03304428
SZ000538,2020-06-18,0.18147603,0.024615765
SZ000568,2020-06-18,0.2280064,-0.010993242
SZ000596,2020-06-18,0.0014609061,0.019584298
SZ000625,2020-06-18,0.18782233,-0.035244763
SZ000627,2020-06-18,0.29565987,-0.0114325285
SZ000629,2020-06-18,-0.023117606,-0.04299754
SZ000630,2020-06-18,0.05020706,0.005188346
SZ000651,2020-06-18,0.028872516,-0.04044825
SZ000656,2020-06-18,0.1598469,0.013910294
SZ000661,2020-06-18,0.055370126,0.0922178
SZ000671,2020-06-18,0.10736993,-0.036372185
SZ000703,2020-06-18,0.15681058,-0.028670013
SZ000709,2020-06-18,0.14098075,-0.046824276
SZ000723,2020-06-18,-0.042280395,-0.035681367
SZ000725,2020-06-18,-0.29738253,0.008968592
SZ000728,2020-06-18,0.06718433,0.011041045
SZ000768,2020-06-18,0.30867594,0.042140722
SZ000776,2020-06-18,0.14416453,-0.0022280812
SZ000783,2020-06-18,0.07520728,-0.032481372
SZ000786,2020-06-18,-0.024554674,-0.011659563
SZ000858,2020-06-18,0.11002304,0.02526319
SZ000876,2020-06-18,0.005644396,-0.0024026632
SZ000895,2020-06-18,0.2939391,0.082491994
SZ000898,2020-06-18,0.2823115,-0.041775525
SZ000938,2020-06-18,-0.0017118491,-0.001427412
SZ000961,2020-06-18,-0.009842802,0.041212916
SZ000963,2020-06-18,-0.05511022,0.049488425
SZ001979,2020-06-18,-0.10719788,-0.01728791
SZ002001,2020-06-18,0.063222274,0.042026043
SZ002007,2020-06-18,0.117423356,0.04082632
SZ002008,2020-06-18,-0.20980161,0.025454044
SZ002010,2020-06-18,0.3109785,-0.03004831
SZ002024,2020-06-18,0.094245315,-0.033146977
SZ002027,2020-06-18,-0.026207935,0.044407725
SZ002032,2020-06-18,0.22604257,0.05245173
SZ002044,2020-06-18,0.08612564,0.097221136
SZ002050,2020-06-18,0.15510131,0.018392086
SZ002081,2020-06-18,0.073827,-0.016406894
SZ002120,2020-06-18,0.14810285,-0.051902115
SZ002142,2020-06-18,-0.005622972,0.030187964
SZ002146,2020-06-18,0.085353866,-0.0048945546
SZ002153,2020-06-18,0.0041141696,0.023325443
SZ002179,2020-06-18,0.17195147,0.008129239
SZ002202,2020-06-18,0.13573685,-0.013733745
SZ002230,2020-06-18,0.06582026,0.02783525
SZ002236,2020-06-18,0.06580372,0.0058077574
SZ002241,2020-06-18,-0.010173235,0.003757596
SZ002252,2020-06-18,0.022430021,-0.027516365
SZ002271,2020-06-18,0.28265107,-0.026162744
SZ002294,2020-06-18,-0.11928579,0.07550073
SZ002304,2020-06-18,0.16386917,-0.007984221
SZ002311,2020-06-18,0.17956923,-0.026637077
SZ002352,2020-06-18,0.3216744,-0.023019254
