instrument,datetime,score,label
SZ002236,2020-06-17,-0.43073514,0.005795479
SZ002241,2020-06-17,-0.4662732,0.040610075
SZ002252,2020-06-17,-0.24838562,-0.019754589
SZ002271,2020-06-17,0.0051137526,-0.014609158
SZ002294,2020-06-17,-0.40643108,0.1369034
SZ002304,2020-06-17,0.22090402,0.01681006
SZ002311,2020-06-17,-0.19116269,0.00039613247
SZ002352,2020-06-17,-0.018720029,-0.01372391
SZ002410,2020-06-17,-0.77019507,0.08114195
SZ002411,2020-06-17,-0.101967946,-0.03177893
SZ002415,2020-06-17,-0.08891452,0.008997917
SZ002422,2020-06-17,-0.006798191,-0.025856495
SZ002456,2020-06-17,-0.62367743,0.025819302
SZ002460,2020-06-17,-0.16262291,-0.002403617
SZ002466,2020-06-17,-0.6124433,0.03449166
SZ002468,2020-06-17,-0.06054564,-0.07121515
SZ002475,2020-06-17,-0.2250614,0.07425976
SZ002493,2020-06-17,-0.15118316,-0.0050154924
SZ002508,2020-06-17,0.101314515,-0.010929465
SZ002555,2020-06-17,-0.31427115,0.08074725
SZ002558,2020-06-17,-0.02000234,0.021944404
SZ002594,2020-06-17,-0.50545996,0.07429755
SZ002601,2020-06-17,-0.14523505,0.009035826
SZ002602,2020-06-17,-0.1742807,0.14069128
SZ002607,2020-06-17,-0.069245085,-0.025859535
SZ002624,2020-06-17,-0.23620361,0.13085747
SZ002673,2020-06-17,0.028447071,0.033949018
SZ002714,2020-06-17,-0.051869996,0.042844176
SZ002736,2020-06-17,0.077601165,0.054621935
SZ002739,2020-06-17,0.028771238,-0.0063052177
SZ002773,2020-06-17,-0.14642744,0.040079236
SZ002841,2020-06-17,-0.1327522,0.0014592409
SZ002916,2020-06-17,-0.3850072,0.02114737
SZ002938,2020-06-17,-0.11356717,0.046633124
SZ002939,2020-06-17,-0.20292783,0.037811756
SZ002945,2020-06-17,-0.16558878,0.019622087
SZ002958,2020-06-17,0.0012460072,0.021786451
SZ300003,2020-06-17,-0.05971255,-0.011859894
SZ300015,2020-06-17,-0.21978615,-0.0038446784
SZ300017,2020-06-17,-0.3543557,0.030496597
SZ300024,2020-06-17,-0.22233552,0.015500307
SZ300033,2020-06-17,-0.18436758,0.0670135
SZ300059,2020-06-17,-0.2544213,0.13156891
SZ300070,2020-06-17,-0.36627552,-0.055284023
SZ300122,2020-06-17,-0.40310764,0.076486826
SZ300124,2020-06-17,0.08960532,0.08833587
SZ300136,2020-06-17,-0.029540597,0.021831274
SZ300142,2020-06-17,-0.16345447,0.048648
SZ300144,2020-06-17,0.39959657,0.006640196
SZ300347,2020-06-17,-0.04256323,0.16076255
SZ300408,2020-06-17,-0.010775743,0.175251
SZ300413,2020-06-17,-0.5953429,-0.04876542
SZ300433,2020-06-17,-0.22871502,0.056375742
SZ300498,2020-06-17,0.18718295,0.01954317
SH600000,2020-06-18,0.13677536,-0.0037803054
SH600004,2020-06-18,0.1295544,-0.046044588
SH600009,2020-06-18,0.1230772,-0.014536083
SH600010,2020-06-18,0.032704756,-0.035675645
SH600011,2020-06-18,0.13685153,-0.018686831
SH600015,2020-06-18,-0.019454842,-0.0032269955
SH600016,2020-06-18,0.19129209,-0.0017793179
SH600018,2020-06-18,0.05154661,-0.021959484
SH600019,2020-06-18,0.032165974,-0.039740443
SH600023,2020-06-18,0.21932447,-0.017391264
SH600025,2020-06-18,0.09884952,0.07512951
SH600027,2020-06-18,-2.632849e-05,-0.029950142
SH600028,2020-06-18,0.1045341,-0.023041487
SH600029,2020-06-18,-0.049771264,-0.014689326
SH600030,2020-06-18,0.1699336,-0.014684498
SH600031,2020-06-18,0.14772354,-0.029168487
SH600036,2020-06-18,0.14404388,-0.0064994097
SH600038,2020-06-18,-0.05387362,0.0010514259
SH600048,2020-06-18,-0.0829591,-0.002065003
SH600050,2020-06-18,0.11054297,-0.006460011
SH600061,2020-06-18,-0.033172652,0.006505251
SH600066,2020-06-18,0.11298871,0.03395486
SH600068,2020-06-18,0.13820307,-0.0100108385
SH600085,2020-06-18,-0.2003657,0.014427781
SH600089,2020-06-18,0.05979456,-0.030390978
SH600100,2020-06-18,-0.19957043,-0.021646142
SH600104,2020-06-18,-0.039760783,-0.0147999525
SH600109,2020-06-18,-0.30514088,-0.0134269595
SH600111,2020-06-18,-0.19120957,-0.03457284
SH600115,2020-06-18,-0.09133628,-0.027072728
SH600118,2020-06-18,-0.013705624,-0.052699566
SH600153,2020-06-18,-0.12847076,-0.0705055
SH600170,2020-06-18,0.063577324,-0.015975833
SH600176,2020-06-18,-0.07731484,-0.01802516
SH600177,2020-06-18,0.20793436,-0.026216447
SH600183,2020-06-18,-0.45748675,-0.009891689
SH600188,2020-06-18,0.25629967,-0.029266596
SH600196,2020-06-18,-0.18390785,0.007137537
SH600208,2020-06-18,0.004219817,-0.01991254
SH600219,2020-06-18,0.24684308,-0.004132271
SH600221,2020-06-18,-0.25905275,-0.063492
SH600233,2020-06-18,-0.26223248,-0.11428219
SH600271,2020-06-18,-0.029636575,-0.042760372
SH600276,2020-06-18,-0.23910639,-0.008066893
SH600297,2020-06-18,0.2821779,-0.062274337
SH600299,2020-06-18,-0.26613486,0.021739125
SH600309,2020-06-18,0.098653704,0.0049055815
SH600332,2020-06-18,-0.09694506,-0.022046566
SH600340,2020-06-18,0.09273089,-0.021026194
SH600346,2020-06-18,-0.11719182,-0.016058028
SH600352,2020-06-18,-0.1220016,-0.030516684
SH600362,2020-06-18,-0.15725864,0.0
SH600369,2020-06-18,0.066776015,-0.017881751
SH600372,2020-06-18,0.04402411,0.00074863434
SH600383,2020-06-18,0.06264955,-0.011238098
SH600390,2020-06-18,0.1548634,-0.01967454
SH600398,2020-06-18,0.25539234,-0.028427064
SH600406,2020-06-18,-0.1610171,0.004460931
SH600436,2020-06-18,0.09669533,0.050587416
SH600438,2020-06-18,0.016611235,0.17020619
SH600482,2020-06-18,-0.086381614,-0.017524958
SH600487,2020-06-18,0.002752917,-0.023246527
SH600489,2020-06-18,-0.2991051,0.04455924
SH600498,2020-06-18,-0.13855532,-0.04917282
SH600516,2020-06-18,-0.26656568,-0.047225952
SH600519,2020-06-18,0.07563807,0.028004766
SH600522,2020-06-18,-0.012267454,-0.047062397
SH600535,2020-06-18,-0.19901104,0.015487671
SH600547,2020-06-18,-0.113997295,0.04050386
SH600566,2020-06-18,-0.44268,-0.015407741
SH600570,2020-06-18,0.019875856,0.09577739
SH600583,2020-06-18,0.06408141,-0.023660302
SH600585,2020-06-18,-0.13222817,-0.033690512
SH600588,2020-06-18,-0.35308638,0.09049189
SH600606,2020-06-18,0.1349449,-0.010561109
SH600637,2020-06-18,-0.25685418,-0.03909427
SH600655,2020-06-18,-0.3621139,-0.05119753
SH600660,2020-06-18,-0.06664771,-0.028434217
SH600663,2020-06-18,0.08715672,0.006357193
SH600674,2020-06-18,0.11199205,0.002138853
SH600690,2020-06-18,-0.12643605,0.024559736
SH600703,2020-06-18,-0.06398823,-0.024061441
SH600705,2020-06-18,0.27849555,-0.017723322
SH600733,2020-06-18,-0.43860996,-0.08022046
SH600741,2020-06-18,0.083630815,-0.03017217
SH600760,2020-06-18,-0.20720942,0.01496017
SH600795,2020-06-18,0.12035153,-0.010737717
SH600809,2020-06-18,0.14932893,0.043171763
SH600816,2020-06-18,-0.25612622,0.071516514
SH600837,2020-06-18,0.12192035,-0.00083351135
SH600848,2020-06-18,-0.12947151,-0.0062137246
SH600867,2020-06-18,-0.23705478,0.037588835
SH600886,2020-06-18,0.10980785,0.007735491
SH600887,2020-06-18,-0.06884946,0.032430887
SH600893,2020-06-18,-0.16992478,0.019907713
SH600900,2020-06-18,0.082037285,0.0445199
SH600919,2020-06-18,0.082758114,0.0015313625
SH600926,2020-06-18,-0.05653274,-0.019864082
SH600928,2020-06-18,0.12264909,0.0
SH600958,2020-06-18,0.02517605,-0.000993073
SH600968,2020-06-18,0.2700593,-0.025210083
SH600977,2020-06-18,-0.1152242,-0.005135834
SH600989,2020-06-18,0.007923098,-0.03687632
SH600998,2020-06-18,0.019195335,0.024704576
SH600999,2020-06-18,0.08431679,0.15725517
SH601006,2020-06-18,0.06394293,-0.018138826
SH601009,2020-06-18,0.04372202,-0.012286782
SH601012,2020-06-18,-0.2551669,0.18704212
SH601018,2020-06-18,0.10929784,0.009546518
SH601021,2020-06-18,0.12937938,-0.06887925
SH601066,2020-06-18,-0.010680707,0.01705587
SH601088,2020-06-18,-0.009816242,-0.038235307
SH601108,2020-06-18,-0.28065103,-0.03910619
SH601111,2020-06-18,-0.07239555,-0.02352941
SH601117,2020-06-18,0.1387843,-0.0223642
SH601138,2020-06-18,-0.14015697,0.060647845
SH601155,2020-06-18,-0.1476562,-0.047412872
SH601162,2020-06-18,-0.3536101,-0.061111033
SH601166,2020-06-18,0.047916874,0.001229763
SH601169,2020-06-18,0.21910055,-0.0041766763
SH601186,2020-06-18,0.15142192,-0.031398714
SH601198,2020-06-18,0.08688605,-0.014964759
SH601211,2020-06-18,0.0721257,0.008629918
SH601212,2020-06-18,-0.07154687,-0.026819944
SH601216,2020-06-18,-0.123522624,-0.0117614865
SH601225,2020-06-18,0.26267004,-0.017942607
SH601229,2020-06-18,0.12582995,-0.013475776
SH601236,2020-06-18,-0.2306128,-0.11003232
SH601238,2020-06-18,0.1158553,-0.011147559
SH601288,2020-06-18,0.24371971,0.0057252645
SH601298,2020-06-18,-0.1361235,-0.042207778
SH601318,2020-06-18,0.040202707,-0.03280878
SH601319,2020-06-18,-0.01196344,-0.009331226
SH601328,2020-06-18,0.07859975,-0.004219413
SH601336,2020-06-18,0.017249959,-0.03034681
SH601360,2020-06-18,-0.03221765,-0.024551213
SH601377,2020-06-18,0.1101147,0.06467664
SH601390,2020-06-18,0.13689397,-0.02675587
SH601398,2020-06-18,0.31058595,0.0086580515
SH601555,2020-06-18,0.25586206,-0.022657096
SH601577,2020-06-18,0.098366424,-0.003685534
SH601600,2020-06-18,0.12894519,-0.02439022
SH601601,2020-06-18,-0.049204215,-0.030864239
SH601607,2020-06-18,-0.18978992,-0.005375147
SH601618,2020-06-18,0.12444747,-0.020689666
SH601628,2020-06-18,0.02029525,-0.03449297
SH601633,2020-06-18,-0.00018790923,-0.040174127
SH601668,2020-06-18,0.080327295,-0.031182766
SH601669,2020-06-18,0.04483305,-0.023753047
SH601688,2020-06-18,0.031107085,-0.014446974
SH601698,2020-06-18,-0.011061309,-0.016384542
SH601727,2020-06-18,-0.39694184,-0.03253424
SH601766,2020-06-18,-0.0018979963,-0.017518282
SH601788,2020-06-18,0.122051045,0.2101649
SH601800,2020-06-18,0.022285374,-0.036045313
SH601808,2020-06-18,-0.128342,-0.048717976
SH601818,2020-06-18,0.06623384,-0.0055148005
SH601828,2020-06-18,0.076914445,-0.034843206
SH601838,2020-06-18,0.244108,0.0
SH601857,2020-06-18,0.13478918,-0.013864815
SH601877,2020-06-18,0.18585217,0.051366925
SH601878,2020-06-18,-0.021903565,-0.03835088
SH601881,2020-06-18,-0.022984771,0.07431185
SH601888,2020-06-18,-0.3044914,0.0704875
SH601898,2020-06-18,0.11253883,-0.030769229
SH601899,2020-06-18,-0.2191267,0.049382687
SH601901,2020-06-18,-0.0561416,-0.016415894
SH601919,2020-06-18,0.084513485,-0.04301077
SH601933,2020-06-18,-0.0916729,0.008477569
SH601939,2020-06-18,0.14648095,0.0
SH601985,2020-06-18,0.12689242,-0.011286676
SH601988,2020-06-18,0.26231804,0.0
SH601989,2020-06-18,0.07778959,-0.008797646
SH601992,2020-06-18,0.086460516,-0.029239714
SH601997,2020-06-18,0.13778572,-0.008826077
SH601998,2020-06-18,0.04964608,0.034946203
SH603019,2020-06-18,-0.14419344,-0.037684143
SH603156,2020-06-18,-0.11078222,-0.019107223
SH603160,2020-06-18,0.037028715,0.059700727
SH603259,2020-06-18,-0.10959472,0.087358356
SH603260,2020-06-18,-0.43205136,0.0444386
SH603288,2020-06-18,-0.4535761,0.044060946
SH603501,2020-06-18,0.0015061069,0.010272384
SH603799,2020-06-18,-0.70709556,-0.028077424
SH603833,2020-06-18,-0.08566968,-0.021398485
SH603899,2020-06-18,-0.113511845,-0.0021371245
SH603986,2020-06-18,0.07514392,0.033061028
SH603993,2020-06-18,-0.43813664,-0.03377855
SZ000001,2020-06-18,0.012531789,0.0
SZ000002,2020-06-18,-0.17084157,-0.0011554956
SZ000063,2020-06-18,-0.19223869,-0.08560753
SZ000069,2020-06-18,-0.072521225,-0.011441529
SZ000100,2020-06-18,-0.1079704,0.0015400648
SZ000157,2020-06-18,-0.06295127,-0.034207165
SZ000166,2020-06-18,0.13433479,0.047112465
SZ000333,2020-06-18,0.3360083,0.0029962063
SZ000338,2020-06-18,0.15497556,-0.013867974
SZ000413,2020-06-18,-0.18884395,-0.033254087
SZ000415,2020-06-18,0.16396576,-0.039084375
SZ000423,2020-06-18,-0.013616098,-0.006891668
SZ000425,2020-06-18,-0.19148768,-0.03304428
SZ000538,2020-06-18,-0.29524934,0.024615765
SZ000568,2020-06-18,0.09621401,-0.010993242
SZ000596,2020-06-18,0.24383742,0.019584298
SZ000625,2020-06-18,-0.08734347,-0.035244763
SZ000627,2020-06-18,0.08417903,-0.0114325285
SZ000629,2020-06-18,-0.050654307,-0.04299754
SZ000630,2020-06-18,0.065045714,0.005188346
SZ000651,2020-06-18,0.046359733,-0.04044825
SZ000656,2020-06-18,0.12224139,0.013910294
SZ000661,2020-06-18,-0.44848228,0.0922178
SZ000671,2020-06-18,0.01911314,-0.036372185
SZ000703,2020-06-18,0.07874848,-0.028670013
SZ000709,2020-06-18,-0.37404633,-0.046824276
SZ000723,2020-06-18,-0.027959256,-0.035681367
SZ000725,2020-06-18,-0.13675801,0.008968592
SZ000728,2020-06-18,0.12046676,0.011041045
SZ000768,2020-06-18,0.06251144,0.042140722
SZ000776,2020-06-18,0.1274717,-0.0022280812
SZ000783,2020-06-18,-0.36466807,-0.032481372
SZ000786,2020-06-18,0.00894467,-0.011659563
SZ000858,2020-06-18,0.10191262,0.02526319
SZ000876,2020-06-18,-0.26153564,-0.0024026632
SZ000895,2020-06-18,-0.12491974,0.082491994
SZ000898,2020-06-18,0.00350626,-0.041775525
SZ000938,2020-06-18,-0.39622194,-0.001427412
SZ000961,2020-06-18,-0.0059780907,0.041212916
SZ000963,2020-06-18,-0.45604753,0.049488425
SZ001979,2020-06-18,-0.123620346,-0.01728791
SZ002001,2020-06-18,-0.26440072,0.042026043
SZ002007,2020-06-18,-0.353003,0.04082632
SZ002008,2020-06-18,-0.4862246,0.025454044
SZ002010,2020-06-18,0.17951035,-0.03004831
SZ002024,2020-06-18,0.09024103,-0.033146977
SZ002027,2020-06-18,-0.014562322,0.044407725
SZ002032,2020-06-18,0.119055614,0.05245173
SZ002044,2020-06-18,-0.19736104,0.097221136
SZ002050,2020-06-18,0.09722009,0.018392086
SZ002081,2020-06-18,0.08611785,-0.016406894
SZ002120,2020-06-18,0.14575067,-0.051902115
SZ002142,2020-06-18,0.025898593,0.030187964
SZ002146,2020-06-18,0.059935115,-0.0048945546
SZ002153,2020-06-18,-0.25302184,0.023325443
SZ002179,2020-06-18,-0.10763022,0.008129239
SZ002202,2020-06-18,0.012669878,-0.013733745
SZ002230,2020-06-18,-0.30039096,0.02783525
SZ002236,2020-06-18,-0.35242152,0.0058077574
SZ002241,2020-06-18,-0.2929681,0.003757596
SZ002252,2020-06-18,-0.119086355,-0.027516365
