instrument,datetime,score,label
SH600015,2020-08-21,-0.04147554,0.0017117262
SH600016,2020-08-21,-0.094243914,0.0018322468
SH600018,2020-08-21,-0.14916258,-0.0138888955
SH600019,2020-08-21,-0.1800065,-0.007674575
SH600025,2020-08-21,0.017598283,0.013667345
SH600027,2020-08-21,-0.010948781,-0.03566706
SH600028,2020-08-21,-0.0038603954,-0.0022883415
SH600029,2020-08-21,-0.123756036,0.0
SH600030,2020-08-21,-0.1926944,0.005985737
SH600031,2020-08-21,0.17643078,0.0168252
SH600036,2020-08-21,0.17988549,0.025351882
SH600038,2020-08-21,-0.12697208,-0.080768585
SH600048,2020-08-21,0.08463614,-0.00058948994
SH600050,2020-08-21,0.054657128,-0.015402794
SH600061,2020-08-21,-0.11499983,0.027768254
SH600066,2020-08-21,0.09416269,0.0076475143
SH600068,2020-08-21,-0.16614874,-0.021297216
SH600085,2020-08-21,-0.24621679,0.009969711
SH600089,2020-08-21,-0.2509661,-0.022603929
SH600104,2020-08-21,-0.12283653,0.016097069
SH600109,2020-08-21,-0.2303033,0.043381333
SH600111,2020-08-21,-0.18261325,-0.048113525
SH600115,2020-08-21,-0.13446395,-0.014244974
SH600118,2020-08-21,-0.22141524,-0.005047679
SH600170,2020-08-21,0.10727319,0.015621901
SH600176,2020-08-21,-0.09552942,0.013751864
SH600177,2020-08-21,0.15278855,-0.0042618513
SH600183,2020-08-21,-0.2756029,-0.005157292
SH600188,2020-08-21,0.09036656,0.0009659529
SH600196,2020-08-21,0.08529271,0.035360336
SH600208,2020-08-21,-0.13533421,0.0056083202
SH600219,2020-08-21,-0.092802405,0.05673361
SH600221,2020-08-21,0.14825988,-0.024118721
SH600233,2020-08-21,0.012591537,0.0119313
SH600271,2020-08-21,-0.020832721,0.0016746521
SH600276,2020-08-21,0.05857144,0.03213644
SH600297,2020-08-21,0.05081923,0.005138397
SH600299,2020-08-21,0.08684619,-0.042918444
SH600309,2020-08-21,0.017372098,0.047192097
SH600332,2020-08-21,-0.10419546,-0.048324943
SH600340,2020-08-21,-0.109628454,-0.030654132
SH600346,2020-08-21,0.30844197,0.058702826
SH600352,2020-08-21,-0.08785452,-0.036674857
SH600362,2020-08-21,0.028255533,0.0
SH600369,2020-08-21,-0.32519954,-0.017563164
SH600372,2020-08-21,-0.13200009,-0.08162916
SH600383,2020-08-21,-0.052579362,0.0040091276
SH600390,2020-08-21,-0.046788666,0.010103226
SH600398,2020-08-21,-0.11948618,-0.019700289
SH600406,2020-08-21,0.281079,0.014897704
SH600436,2020-08-21,-0.009299178,0.13285351
SH600438,2020-08-21,0.3687186,-0.019898474
SH600482,2020-08-21,-0.04263055,-0.021315873
SH600487,2020-08-21,-0.047860477,-0.0024056435
SH600489,2020-08-21,0.09107427,-0.009162724
SH600498,2020-08-21,-0.06977412,-0.03144902
SH600516,2020-08-21,-0.11738747,-0.033115625
SH600519,2020-08-21,0.21807376,0.03575325
SH600522,2020-08-21,-0.063651726,-0.034594476
SH600547,2020-08-21,-0.04290924,-0.0017325878
SH600570,2020-08-21,0.23094147,0.11051929
SH600583,2020-08-21,-0.09831618,-0.01190716
SH600585,2020-08-21,-0.038844798,0.008441925
SH600588,2020-08-21,0.032978084,0.012482524
SH600606,2020-08-21,-0.14841966,-0.029560149
SH600637,2020-08-21,-0.04631752,0.03964758
SH600655,2020-08-21,-0.041864295,-0.014362335
SH600660,2020-08-21,0.2327786,0.00703454
SH600674,2020-08-21,0.0062942915,0.008061528
SH600690,2020-08-21,-0.2518538,0.0117594
SH600703,2020-08-21,-0.083478734,0.004826665
SH600705,2020-08-21,-0.28289416,-0.024906099
SH600741,2020-08-21,0.08496395,0.028421521
SH600745,2020-08-21,-0.042634297,-0.004703462
SH600760,2020-08-21,0.09979345,-0.033471644
SH600795,2020-08-21,-0.17159452,-0.014419019
SH600809,2020-08-21,0.27301076,0.08768761
SH600837,2020-08-21,-0.14194845,-0.0026305318
SH600848,2020-08-21,-0.22822826,-0.026388109
SH600867,2020-08-21,-0.33701333,-0.02172345
SH600886,2020-08-21,-0.012988415,0.013346195
SH600887,2020-08-21,0.07730949,0.1524669
SH600893,2020-08-21,0.23009463,-0.056319654
SH600900,2020-08-21,0.14724176,0.004308939
SH600919,2020-08-21,-0.003343854,0.010840058
SH600926,2020-08-21,0.041025613,0.10149014
SH600928,2020-08-21,-0.04900639,-0.00500834
SH600958,2020-08-21,-0.13689107,-0.010598004
SH600968,2020-08-21,-0.017769542,-0.019157112
SH600977,2020-08-21,-0.17211069,-0.023044288
SH600989,2020-08-21,0.045174237,-0.014652014
SH600998,2020-08-21,-0.19763862,-0.019230783
SH600999,2020-08-21,-0.45351288,-0.0060009956
SH601006,2020-08-21,0.10083535,0.0031847954
SH601009,2020-08-21,-0.01119272,0.029946566
SH601012,2020-08-21,0.16165476,0.079936504
SH601018,2020-08-21,-0.022068541,-0.02286899
SH601021,2020-08-21,0.2681751,0.02256906
SH601066,2020-08-21,-0.010337669,-0.0023460984
SH601077,2020-08-21,0.017100003,-0.005415201
SH601088,2020-08-21,0.08209075,-0.0048342943
SH601100,2020-08-21,0.090142176,0.06616056
SH601108,2020-08-21,-0.216978,-0.014915705
SH601111,2020-08-21,-0.08678995,-0.008464277
SH601117,2020-08-21,0.046344083,-0.017340958
SH601138,2020-08-21,-0.050384972,-0.01562494
SH601155,2020-08-21,0.007360313,0.010865569
SH601162,2020-08-21,-0.17630075,-0.013871372
SH601166,2020-08-21,-0.10257146,0.0043878555
SH601169,2020-08-21,-0.0075018145,-0.001693964
SH601186,2020-08-21,-0.03764503,-0.0044963956
SH601198,2020-08-21,-0.08397217,0.0042016506
SH601211,2020-08-21,-0.044188086,0.016003609
SH601212,2020-08-21,-0.26553765,-0.01916933
SH601216,2020-08-21,0.18984912,0.07609689
SH601225,2020-08-21,-0.06365396,0.031679034
SH601229,2020-08-21,-0.050261084,-0.0026513338
SH601231,2020-08-21,0.073543996,-0.080835104
SH601236,2020-08-21,-0.1760688,-0.043576896
SH601238,2020-08-21,-0.12384291,-0.00846976
SH601288,2020-08-21,-0.054058094,0.0
SH601298,2020-08-21,-0.28758073,-0.010248899
SH601318,2020-08-21,-0.09545712,0.0011544228
SH601319,2020-08-21,-0.10358848,0.0013369322
SH601328,2020-08-21,-0.15809056,0.0021482706
SH601336,2020-08-21,-0.18981974,0.00044333935
SH601360,2020-08-21,0.0038824491,-0.020439863
SH601377,2020-08-21,-0.3471519,0.0045847893
SH601390,2020-08-21,-0.05049822,-0.014970064
SH601398,2020-08-21,-0.015537921,0.0021436214
SH601555,2020-08-21,-0.18975891,0.024879575
SH601577,2020-08-21,-0.23970713,0.01025641
SH601600,2020-08-21,-0.14049841,-0.021021068
SH601601,2020-08-21,-0.10899913,0.0043051243
SH601607,2020-08-21,-0.23468758,0.0036597252
SH601618,2020-08-21,-0.018418226,-0.017964065
SH601628,2020-08-21,-0.18546692,0.026365042
SH601633,2020-08-21,0.13028634,-0.012931824
SH601658,2020-08-21,0.12580585,-0.0020449162
SH601668,2020-08-21,0.12651029,0.006147623
SH601669,2020-08-21,-0.25808498,-0.0020039678
SH601688,2020-08-21,-0.11103585,0.022125602
SH601698,2020-08-21,-0.1824349,-0.02364862
SH601727,2020-08-21,-0.24230517,-0.031055868
SH601766,2020-08-21,0.107281804,-0.006849289
SH601788,2020-08-21,0.15914668,0.032600403
SH601800,2020-08-21,0.007362839,-0.017224848
SH601808,2020-08-21,-0.13930736,-0.029169321
SH601816,2020-08-21,0.0215231,-0.0031796098
SH601818,2020-08-21,-0.10657588,0.0051369667
SH601828,2020-08-21,-0.037726987,-0.009482741
SH601838,2020-08-21,-0.11146206,0.03150308
SH601857,2020-08-21,-0.078740165,-0.0016447306
SH601877,2020-08-21,-0.043482002,0.060141563
SH601878,2020-08-21,-0.0017664023,0.014230251
SH601881,2020-08-21,-0.2556331,0.0021157265
SH601888,2020-08-21,0.26380932,0.082449794
SH601898,2020-08-21,0.036077317,-0.0020120144
SH601899,2020-08-21,-0.09355937,-0.0075244308
SH601901,2020-08-21,-0.35773212,-0.011840701
SH601916,2020-08-21,0.009553861,-0.0068181157
SH601919,2020-08-21,0.032600928,0.03327167
SH601933,2020-08-21,-0.07750161,0.016804695
SH601939,2020-08-21,0.008683216,-0.0017360449
SH601985,2020-08-21,-0.08126919,-0.026871324
SH601988,2020-08-21,-0.08581959,-0.0047467947
SH601989,2020-08-21,-0.273393,-0.03066039
SH601992,2020-08-21,-0.17655212,-0.019788861
SH601997,2020-08-21,-0.055032168,0.018764615
SH601998,2020-08-21,-0.10171755,-0.003717482
SH603019,2020-08-21,0.02351882,-0.010201871
SH603156,2020-08-21,-0.23281656,-0.011129975
SH603160,2020-08-21,-0.034081224,-0.044317722
SH603259,2020-08-21,0.20512359,0.052238107
SH603260,2020-08-21,-0.25008085,-0.026709616
SH603288,2020-08-21,-0.008899648,0.09595513
SH603369,2020-08-21,0.059714142,0.118979335
SH603501,2020-08-21,-0.32634524,-0.07067883
SH603658,2020-08-21,-0.041762758,0.08621776
SH603799,2020-08-21,-0.45985803,-0.05512905
SH603833,2020-08-21,0.4564813,0.0026011467
SH603899,2020-08-21,0.10998048,0.08357644
SH603986,2020-08-21,0.029494505,-0.04356414
SH603993,2020-08-21,-0.33060363,-0.038796008
SZ000001,2020-08-21,0.056652766,0.046332955
SZ000002,2020-08-21,0.058903668,0.01621914
SZ000063,2020-08-21,-0.12626152,0.008839607
SZ000066,2020-08-21,-0.13153064,-0.028746843
SZ000069,2020-08-21,-0.18351586,-0.013647139
SZ000100,2020-08-21,-0.15829797,-0.001398623
SZ000157,2020-08-21,-0.120285824,0.009310961
SZ000166,2020-08-21,-0.18929707,0.008474588
SZ000333,2020-08-21,0.13440044,-0.0012571216
SZ000338,2020-08-21,0.18627872,-0.05753398
SZ000425,2020-08-21,-0.08043124,0.0
SZ000538,2020-08-21,-0.058521215,0.098966956
SZ000568,2020-08-21,0.3186837,0.18296134
SZ000596,2020-08-21,0.049075138,0.1494025
SZ000625,2020-08-21,-0.12504928,0.021232605
SZ000627,2020-08-21,-0.08686204,-0.032603323
SZ000651,2020-08-21,-0.123467326,0.016623735
SZ000656,2020-08-21,0.26387006,-0.023039639
SZ000661,2020-08-21,0.10287994,0.04975128
SZ000671,2020-08-21,0.018954094,-0.009803414
SZ000703,2020-08-21,0.043947395,0.054887652
SZ000708,2020-08-21,-0.094686985,-0.03506416
SZ000709,2020-08-21,-0.0042368956,-0.013049185
SZ000723,2020-08-21,0.09718403,-0.011933684
SZ000725,2020-08-21,0.08467236,-0.0052552223
SZ000728,2020-08-21,0.028390992,-0.0019669533
SZ000768,2020-08-21,-0.23996802,-0.04580325
SZ000776,2020-08-21,-0.04518755,0.0024696589
SZ000783,2020-08-21,-0.101244986,0.0046414137
SZ000786,2020-08-21,-0.09644933,-0.012209833
SZ000858,2020-08-21,0.13077289,0.068888545
SZ000860,2020-08-21,0.08406097,0.10398483
SZ000876,2020-08-21,-0.01746403,0.05969143
SZ000895,2020-08-21,0.255259,0.11155331
SZ000938,2020-08-21,-0.14243941,-0.029145956
SZ000961,2020-08-21,0.16903906,-0.006008148
SZ000963,2020-08-21,-0.09937428,0.05950308
SZ000977,2020-08-21,-0.030790124,0.0072920322
SZ001979,2020-08-21,-0.049844358,-0.026302516
SZ002001,2020-08-21,0.08773708,-0.00880605
SZ002007,2020-08-21,0.19524111,0.06070292
SZ002008,2020-08-21,-0.089221016,-0.028023958
SZ002024,2020-08-21,-0.12611575,-0.011803687
SZ002027,2020-08-21,-0.0860679,-0.011618614
SZ002032,2020-08-21,0.23088254,0.0036348104
SZ002044,2020-08-21,-0.053640332,0.058021188
SZ002050,2020-08-21,0.08569491,-0.001362741
SZ002120,2020-08-21,-0.09953059,-0.03167969
SZ002129,2020-08-21,0.041504722,-0.06893057
SZ002142,2020-08-21,0.3513547,0.08865297
SZ002146,2020-08-21,-0.03384805,-0.0059739947
SZ002153,2020-08-21,0.051577996,0.04623747
SZ002157,2020-08-21,-0.019204464,-0.023086846
SZ002179,2020-08-21,-0.091407835,0.016286492
SZ002202,2020-08-21,-0.24546756,0.009650946
SZ002230,2020-08-21,-0.013130534,-0.0185861
SZ002236,2020-08-21,0.090624124,-0.047754943
SZ002241,2020-08-21,-0.035234455,-0.009020925
SZ002252,2020-08-21,-0.13771845,-0.047035336
SZ002271,2020-08-21,0.0096880235,0.02181995
SZ002304,2020-08-21,0.088101715,0.07326877
SZ002311,2020-08-21,0.28782165,0.018328309
SZ002352,2020-08-21,-0.027929787,0.20024443
SZ002371,2020-08-21,0.21847305,-0.020339966
SZ002410,2020-08-21,0.090719506,0.07929838
SZ002415,2020-08-21,-0.08498192,-0.016584158
SZ002422,2020-08-21,-0.09814729,-0.011703968
SZ002456,2020-08-21,-0.021437991,-0.043487847
SZ002460,2020-08-21,-0.033546258,-0.036542296
SZ002463,2020-08-21,-0.1841481,-0.028859079
SZ002466,2020-08-21,-0.29365796,-0.065666854
SZ002468,2020-08-21,0.062376227,0.0024350882
SZ002475,2020-08-21,0.2590052,-0.02837342
SZ002493,2020-08-21,0.10151641,-0.033466697
SZ002508,2020-08-21,0.25499654,-0.05693555
SZ002555,2020-08-21,0.10975216,0.052639365
SZ002558,2020-08-21,-0.40193102,-0.033674896
SZ002594,2020-08-21,0.19707249,0.0485425
SZ002601,2020-08-21,0.21288197,0.00547421
SZ002602,2020-08-21,-0.057797287,0.0
SZ002607,2020-08-21,0.32910308,0.0128183365
SZ002624,2020-08-21,-0.08353777,0.010185719
SZ002673,2020-08-21,-0.054865334,0.003262639
SZ002714,2020-08-21,0.022580598,-0.010584235
SZ002736,2020-08-21,-0.0056333207,-0.020948887
SZ002739,2020-08-21,-0.23826231,-0.03138709
SZ002773,2020-08-21,0.17456828,0.10209799
SZ002841,2020-08-21,0.1302701,0.026465416
SZ002916,2020-08-21,-0.035569478,-0.012855649
SZ002938,2020-08-21,0.013144206,-0.04608649
SZ002939,2020-08-21,-0.17513047,-0.014472783
SZ002945,2020-08-21,-0.14939375,-0.020151079
SZ002958,2020-08-21,-0.3722292,-0.042087615
SZ003816,2020-08-21,-0.14063174,-0.0032154322
SZ300003,2020-08-21,0.14975245,0.014051557
SZ300014,2020-08-21,0.30979148,-0.041037858
SZ300015,2020-08-21,0.15423365,0.10887611
SZ300033,2020-08-21,-0.26349112,0.14959371
SZ300059,2020-08-21,0.052578118,0.015433431
SZ300122,2020-08-21,0.22831105,0.059607267
SZ300124,2020-08-21,-0.026447792,0.032645702
SZ300136,2020-08-21,0.0917584,-0.02941215
SZ300142,2020-08-21,0.037292052,0.027143598
SZ300144,2020-08-21,-0.07893613,-0.0060295463
SZ300347,2020-08-21,-0.08598979,0.1337477
SZ300408,2020-08-21,0.05965775,-0.027292788
SZ300413,2020-08-21,0.17179883,0.11466837
SZ300433,2020-08-21,-0.119221464,0.0005540848
SZ300498,2020-08-21,0.122404575,0.014805675
SZ300601,2020-08-21,0.30434492,0.03218341
SZ300628,2020-08-21,-0.015991855,-0.0048695803
SH600000,2020-08-24,-0.026799154,-0.008565307
SH600004,2020-08-24,-0.10358237,-0.012935281
SH600009,2020-08-24,0.16957363,-0.023030162
SH600010,2020-08-24,0.01202796,0.0
SH600011,2020-08-24,-0.062092472,-0.016074717
SH600015,2020-08-24,0.018226635,0.0017117262
SH600016,2020-08-24,-0.030704055,-0.0018386841
SH600018,2020-08-24,0.0056725554,-0.009302318
SH600019,2020-08-24,-0.07619831,-0.004658401
SH600025,2020-08-24,0.09768289,0.011312246
SH600027,2020-08-24,-0.12822767,-0.0243572
SH600028,2020-08-24,0.059648428,0.0
SH600029,2020-08-24,0.044489887,0.014227629
SH600030,2020-08-24,-0.063233286,0.0037407875
SH600031,2020-08-24,0.15471578,-0.012491405
SH600036,2020-08-24,0.23362975,0.0029451847
SH600038,2020-08-24,-0.23506053,-0.028201282
SH600048,2020-08-24,0.04194471,-0.026596963
SH600050,2020-08-24,-0.036971208,-0.008403301
SH600061,2020-08-24,-0.025846604,0.027828217
SH600066,2020-08-24,0.18341199,0.002821207
SH600068,2020-08-24,-0.02652261,-0.018404901
SH600085,2020-08-24,-0.30698952,0.009186029
SH600089,2020-08-24,-0.12166676,0.0036756992
SH600104,2020-08-24,0.1253925,-0.0015944242
SH600109,2020-08-24,-0.1439843,0.06284058
SH600111,2020-08-24,-0.2746416,-0.023724139
SH600115,2020-08-24,-0.08442421,-0.016853929
SH600118,2020-08-24,-0.29119635,0.030012608
SH600170,2020-08-24,0.19632605,0.009391546
SH600176,2020-08-24,-0.22863276,-0.019779205
SH600177,2020-08-24,0.2790722,0.10488081
SH600183,2020-08-24,-0.18486874,-0.030851364
SH600188,2020-08-24,0.12478243,0.021881104
SH600196,2020-08-24,0.09624885,0.03473878
SH600208,2020-08-24,-0.06548351,0.041540504
SH600219,2020-08-24,-0.02666894,0.06824589
SH600221,2020-08-24,0.09059444,-0.01865673
SH600233,2020-08-24,-0.0058476515,0.09514797
SH600271,2020-08-24,0.0823725,0.008395791
SH600276,2020-08-24,0.045748856,0.009361982
SH600297,2020-08-24,0.059342083,-0.0028247833
SH600299,2020-08-24,-0.009593386,0.00666523
SH600309,2020-08-24,0.048601452,0.053622007
SH600332,2020-08-24,-0.057063762,-0.050405502
SH600340,2020-08-24,-0.07079016,-0.035586715
SH600346,2020-08-24,0.25284648,0.05201006
SH600352,2020-08-24,-0.099561796,-0.040794373
SH600362,2020-08-24,0.025158357,0.032470226
SH600369,2020-08-24,-0.23101802,-0.003358245
SH600372,2020-08-24,-0.17765646,-0.022032082
SH600383,2020-08-24,-0.07072741,-0.0440405
SH600390,2020-08-24,-0.1265695,-0.013843894
SH600398,2020-08-24,-0.10006735,-0.0013623834
SH600406,2020-08-24,0.32626572,-0.02820599
SH600436,2020-08-24,0.052854415,0.19938684
SH600438,2020-08-24,-0.10839568,0.040070176
SH600482,2020-08-24,-0.050402034,0.006631732
SH600487,2020-08-24,0.0017937161,-0.019773364
SH600489,2020-08-24,0.12736413,0.022498846
SH600498,2020-08-24,-0.018195901,-0.018350542
SH600516,2020-08-24,-0.017259184,-0.020287514
SH600519,2020-08-24,0.24167103,0.03445244
SH600522,2020-08-24,-0.051067356,0.0080907345
SH600547,2020-08-24,0.13361621,0.017541885
SH600570,2020-08-24,0.17529689,0.04130113
SH600583,2020-08-24,0.039725866,-0.0060759187
SH600585,2020-08-24,0.18077494,-0.006010473
SH600588,2020-08-24,-0.06488164,-0.024216056
SH600606,2020-08-24,-0.08020349,-0.032868028
SH600637,2020-08-24,-0.053516526,0.043152332
SH600655,2020-08-24,-0.02490953,0.014328122
SH600660,2020-08-24,0.087063655,0.0062487125
SH600674,2020-08-24,0.07179612,0.0040398836
SH600690,2020-08-24,-0.265046,-0.040445745
SH600703,2020-08-24,-0.034401704,0.010807276
SH600705,2020-08-24,-0.166772,-0.021402419
SH600741,2020-08-24,0.1392247,0.051113844
SH600745,2020-08-24,-0.29709747,0.015007257
SH600760,2020-08-24,-0.051102433,0.014610052
SH600795,2020-08-24,-0.06870948,-0.0048469305
SH600809,2020-08-24,0.07152216,0.05714774
SH600837,2020-08-24,-0.08999623,0.005980611
SH600848,2020-08-24,-0.16104919,-0.007340491
SH600867,2020-08-24,-0.34585422,-0.011818528
SH600886,2020-08-24,0.003636565,-0.007671535
SH600887,2020-08-24,0.12363869,0.18978679
SH600893,2020-08-24,0.08999081,0.018749237
SH600900,2020-08-24,0.2804111,0.04054737
SH600919,2020-08-24,0.08483267,0.017832637
SH600926,2020-08-24,-0.044666354,0.12285602
SH600928,2020-08-24,0.038889702,-0.014999986
SH600958,2020-08-24,-0.07398778,-0.0130268335
SH600968,2020-08-24,0.12794597,-0.0038911104
SH600977,2020-08-24,-0.12506153,-0.0042997003
SH600989,2020-08-24,0.054891866,-0.012667596
SH600998,2020-08-24,-0.1606148,-0.014997363
SH600999,2020-08-24,-0.35708606,0.015099049
SH601006,2020-08-24,0.19815461,0.0063694715
SH601009,2020-08-24,-0.03909998,-0.0047433972
SH601012,2020-08-24,0.17959401,0.07527721
SH601018,2020-08-24,-0.0038790442,-0.042016804
SH601021,2020-08-24,0.46358514,0.018910408
SH601066,2020-08-24,-0.0015250333,0.0040869713
SH601077,2020-08-24,0.100067884,-0.009057999
SH601088,2020-08-24,0.17850032,0.022980452
SH601100,2020-08-24,0.019033398,0.042501926
SH601108,2020-08-24,-0.30740634,-0.009204447
SH601111,2020-08-24,-0.01305211,0.0024154186
SH601117,2020-08-24,0.16036826,-0.0044118166
SH601138,2020-08-24,0.086023316,-0.023270845
SH601155,2020-08-24,-0.0021285154,-0.009388864
SH601162,2020-08-24,-0.08543727,-0.0076045394
SH601166,2020-08-24,-0.06952573,0.01825881
SH601169,2020-08-24,0.046376806,-0.006197214
SH601186,2020-08-24,-0.030000124,0.0063234568
SH601198,2020-08-24,-0.00035052374,-0.004216492
SH601211,2020-08-24,-0.077773556,-0.005471885
SH601212,2020-08-24,-0.16291942,-0.0032573342
SH601216,2020-08-24,0.10976511,0.050530434
SH601225,2020-08-24,-0.030160863,0.047464967
SH601229,2020-08-24,0.04422651,0.007089138
SH601231,2020-08-24,-0.1809248,-0.073309004
SH601236,2020-08-24,-0.14777267,-0.0274418
SH601238,2020-08-24,-0.08134028,0.008106589
SH601288,2020-08-24,0.038413282,-0.007518828
SH601298,2020-08-24,-0.1548434,-0.004437804
SH601318,2020-08-24,-0.060769875,-0.019078016
SH601319,2020-08-24,-0.06991039,-0.0067294836
SH601328,2020-08-24,-0.071236044,-0.008574486
SH601336,2020-08-24,-0.22505872,-0.033833444
SH601360,2020-08-24,0.022451598,-0.009668171
SH601377,2020-08-24,-0.22569992,0.014871836
SH601390,2020-08-24,0.04741658,0.010542154
SH601398,2020-08-24,0.08823055,-0.008556128
SH601555,2020-08-24,-0.107784,0.0007830858
SH601577,2020-08-24,-0.22646196,0.00410676
SH601600,2020-08-24,-0.01811995,-0.018292725
SH601601,2020-08-24,-0.04996224,-0.0136986375
SH601607,2020-08-24,-0.21352632,0.04669833
SH601618,2020-08-24,0.032067534,-0.0030394793
SH601628,2020-08-24,-0.32024395,0.0011217594
SH601633,2020-08-24,0.23698832,0.013999581
SH601658,2020-08-24,0.14829047,-0.014344275
SH601668,2020-08-24,0.14677308,-0.0020575523
SH601669,2020-08-24,-0.08798303,-0.01010102
SH601688,2020-08-24,0.023841005,0.012693405
SH601698,2020-08-24,-0.27838287,0.0056967735
SH601727,2020-08-24,-0.23933865,-0.009493649
SH601766,2020-08-24,0.17458926,0.0013754368
SH601788,2020-08-24,0.109457776,0.018056154
SH601800,2020-08-24,-0.023293946,-0.022158027
SH601808,2020-08-24,0.022683252,-0.022464693
SH601816,2020-08-24,0.06462,0.0015949011
SH601818,2020-08-24,-0.06323321,-0.0068376064
SH601828,2020-08-24,0.06442936,-0.00086957216
SH601838,2020-08-24,-0.31087962,0.014285803
SH601857,2020-08-24,0.015501771,-0.0049423575
SH601877,2020-08-24,-0.08555609,0.07280803
SH601878,2020-08-24,0.017469976,0.012524843
SH601881,2020-08-24,-0.22014906,0.014275551
SH601888,2020-08-24,0.21099372,-0.010980368
SH601898,2020-08-24,0.10496555,0.006109953
SH601899,2020-08-24,-0.092795834,0.08938122
SH601901,2020-08-24,-0.2999775,-0.010869622
SH601916,2020-08-24,0.10409528,0.0
SH601919,2020-08-24,0.022628222,0.042279363
SH601933,2020-08-24,0.023176935,0.0046082735
SH601939,2020-08-24,0.08298807,-0.0017392039
SH601985,2020-08-24,-0.026641186,0.005882263
SH601988,2020-08-24,-0.027419094,-0.0110759735
SH601989,2020-08-24,-0.14991139,-0.006082773
SH601992,2020-08-24,-0.17523624,0.0026917458
SH601997,2020-08-24,0.026364844,0.008600473
SH601998,2020-08-24,0.031476703,-0.006203532
SH603019,2020-08-24,0.070925355,-0.0035544038
SH603156,2020-08-24,-0.36797306,0.005364895
SH603160,2020-08-24,-0.04102892,-0.042787552
SH603259,2020-08-24,0.17260195,0.03209269
SH603260,2020-08-24,-0.1966479,0.0023624897
SH603288,2020-08-24,0.070108116,0.09582567
SH603369,2020-08-24,0.0463227,0.09507418
SH603501,2020-08-24,-0.43436483,-0.06848186
SH603658,2020-08-24,0.01236378,0.08106041
SH603799,2020-08-24,-0.42144814,-0.024319708
SH603833,2020-08-24,0.41738877,-0.0041304827
SH603899,2020-08-24,0.1965481,0.06416416
SH603986,2020-08-24,-0.084672496,-0.03046298
SH603993,2020-08-24,-0.1753518,0.0
SZ000001,2020-08-24,0.1388746,0.032874465
SZ000002,2020-08-24,0.10924885,0.0029417276
SZ000063,2020-08-24,-0.047913644,0.020408511
SZ000066,2020-08-24,-0.18106578,-0.012253821
SZ000069,2020-08-24,-0.10097568,-0.020539165
SZ000100,2020-08-24,-0.09940253,0.06962335
SZ000157,2020-08-24,-0.16387421,-0.028499842
SZ000166,2020-08-24,-0.13980927,-0.009673536
SZ000333,2020-08-24,0.15210456,0.0079853535
SZ000338,2020-08-24,0.23267987,-0.05724579
SZ000425,2020-08-24,0.032354947,-0.059078693
SZ000538,2020-08-24,0.00666615,0.12089324
SZ000568,2020-08-24,0.31982633,0.08043754
SZ000596,2020-08-24,-0.064187214,0.05659616
SZ000625,2020-08-24,-0.054984864,0.023524165
SZ000627,2020-08-24,-0.14689574,-0.030985773
SZ000651,2020-08-24,-0.063861504,0.0038677454
SZ000656,2020-08-24,0.34720442,-0.06655997
SZ000661,2020-08-24,0.2352335,0.04424095
SZ000671,2020-08-24,0.13283052,-0.0084190965
SZ000703,2020-08-24,0.06339039,0.12872934
SZ000708,2020-08-24,0.06979878,-0.015721858
SZ000709,2020-08-24,0.008096781,-0.009255171
SZ000723,2020-08-24,-0.112405196,-0.010512173
SZ000725,2020-08-24,-0.13852945,0.027958632
SZ000728,2020-08-24,0.02488267,0.010200024
SZ000768,2020-08-24,-0.40139163,-0.021812975
SZ000776,2020-08-24,0.0050402246,0.028010964
SZ000783,2020-08-24,-0.13385174,0.0
SZ000786,2020-08-24,-0.028770145,-0.010261178
SZ000858,2020-08-24,0.06837636,0.0186764
SZ000860,2020-08-24,0.078927234,0.086619854
SZ000876,2020-08-24,0.02460089,0.036272407
SZ000895,2020-08-24,0.11550689,0.09463811
SZ000938,2020-08-24,-0.32543805,0.048615813
SZ000961,2020-08-24,0.36190128,-0.024942458
SZ000963,2020-08-24,0.071130514,0.03555727
SZ000977,2020-08-24,0.004325729,0.004457712
SZ001979,2020-08-24,0.010427263,-0.012232423
SZ002001,2020-08-24,0.08070931,0.00122118
SZ002007,2020-08-24,0.08062725,0.029124975
SZ002008,2020-08-24,-0.028547812,-0.027225018
SZ002024,2020-08-24,-0.072551265,-0.019900382
SZ002027,2020-08-24,-0.11561464,-0.028361082
SZ002032,2020-08-24,0.26032954,0.036833048
SZ002044,2020-08-24,-0.29668823,-0.0045536757
SZ002050,2020-08-24,-0.057750802,0.02354455
SZ002120,2020-08-24,0.031193268,-0.042377234
SZ002129,2020-08-24,-0.05740055,-0.05158484
SZ002142,2020-08-24,0.43198827,0.030429363
SZ002146,2020-08-24,-0.037166376,-0.0036488175
SZ002153,2020-08-24,-0.021506462,0.024614453
SZ002157,2020-08-24,-0.27049562,0.0028305054
SZ002179,2020-08-24,0.15149812,-0.002890706
SZ002202,2020-08-24,-0.23814346,-0.03619498
SZ002230,2020-08-24,-0.080513254,-0.011547029
SZ002236,2020-08-24,-0.087458625,-0.02971536
SZ002241,2020-08-24,-0.114223346,-0.061444104
SZ002252,2020-08-24,-0.1323298,-0.062583804
SZ002271,2020-08-24,0.18760404,0.045894742
SZ002304,2020-08-24,0.17258616,0.035992622
SZ002311,2020-08-24,0.23022038,0.009858012
SZ002352,2020-08-24,-0.13418046,0.16704142
