,cum_excess_net,cum_excess_gross,daily_cost
2020-06-17,0.012553692,0.015053749,0.0025
2020-06-18,0.031574607,0.036151767,0.002
2020-06-19,0.043138027,0.051496625,0.0036
2020-06-22,0.029046416,0.04086721,0.0034
2020-06-23,0.004689932,0.020602584,0.0042
2020-06-24,-0.026815653,-0.007319629,0.004
2020-06-29,-0.083066225,-0.061321914,0.0034
2020-06-30,-0.09762287,-0.07265681,0.0038
2020-07-01,-0.11842364,-0.090509176,0.0038
2020-07-02,-0.11616123,-0.08453721,0.004
2020-07-03,-0.09558797,-0.059382915,0.0042
2020-07-06,-0.07893336,-0.037734807,0.0046
2020-07-07,-0.08272833,-0.037080586,0.0048000000000000004
2020-07-08,-0.088808596,-0.03922659,0.0044
2020-07-09,-0.10112882,-0.048374116,0.004
2020-07-10,-0.12285173,-0.067184806,0.0044
2020-07-13,-0.14121866,-0.082239866,0.0048000000000000004
2020-07-14,-0.16212821,-0.10091442,0.004
2020-07-15,-0.18447292,-0.120576024,0.0048000000000000004
2020-07-16,-0.19572735,-0.12866694,0.0046
2020-07-17,-0.2119841,-0.14244533,0.0044
2020-07-20,-0.2139914,-0.1408565,0.0044
2020-07-21,-0.2231276,-0.14603156,0.005600000000000001
2020-07-22,-0.21489888,-0.13271642,0.005
2020-07-23,-0.20126843,-0.11366969,0.0046
2020-07-24,-0.19963288,-0.10706866,0.0054
2020-07-27,-0.19600457,-0.10016334,0.0031999999999999997
2020-07-28,-0.20492864,-0.10673183,0.0038
2020-07-29,-0.20999002,-0.109202564,0.0036
2020-07-30,-0.21135795,-0.10664725,0.0046
2020-07-31,-0.20522219,-0.0959447,0.0042
2020-08-03,-0.19543505,-0.08119571,0.004
2020-08-04,-0.20649981,-0.089972556,0.0042
2020-08-05,-0.21937448,-0.10146177,0.0036
2020-08-06,-0.22857553,-0.10827875,0.0042
2020-08-07,-0.23123235,-0.10778296,0.004
2020-08-10,-0.23685229,-0.11073649,0.004
2020-08-11,-0.23525941,-0.104967594,0.0044
2020-08-12,-0.23577422,-0.10252702,0.0034
2020-08-13,-0.25102484,-0.11756474,0.0031999999999999997
2020-08-14,-0.24191564,-0.104008615,0.0031999999999999997
2020-08-17,-0.22472036,-0.07956362,0.0046
2020-08-18,-0.21808463,-0.06874019,0.0031999999999999997
2020-08-19,-0.19751602,-0.040517986,0.004
2020-08-20,-0.18049109,-0.016516209,0.0038
2020-08-21,-0.1610626,0.010733724,0.004
2020-08-24,-0.14274055,0.03664863,0.0038
2020-08-25,-0.14214444,0.0421381,0.0046
2020-08-26,-0.12944627,0.06173253,0.004
2020-08-27,-0.12653935,0.06910002,0.0036
2020-08-28,-0.12569094,0.073773384,0.0034
2020-08-31,-0.13504297,0.06593859,0.0034
2020-09-01,-0.1550529,0.045116544,0.0036
2020-09-02,-0.1784277,0.020175576,0.0038
2020-09-03,-0.20046115,-0.0037155151,0.0034
2020-09-04,-0.19964653,8.916855e-05,0.0028000000000000004
2020-09-07,-0.1847617,0.021888971,0.0031999999999999997
2020-09-08,-0.15525907,0.06275332,0.0038
2020-09-09,-0.13692302,0.08943498,0.0034
2020-09-10,-0.13424242,0.09630489,0.0031999999999999997
2020-09-11,-0.1347534,0.09982383,0.0038
2020-09-14,-0.12758368,0.11267674,0.0034
2020-09-15,-0.13295943,0.10982609,0.0036
2020-09-16,-0.12608457,0.12262142,0.0036
2020-09-17,-0.11476594,0.14254987,0.0048000000000000004
2020-09-18,-0.11091101,0.15232408,0.0042
2020-09-21,-0.09634107,0.17535615,0.0036
2020-09-22,-0.09004444,0.18777716,0.0036
2020-09-23,-0.081445396,0.20280254,0.0031999999999999997
2020-09-24,-0.08881128,0.19748735,0.0036
2020-09-25,-0.09768641,0.18965554,0.0031999999999999997
2020-09-28,-0.090456784,0.20323217,0.0034
2020-09-29,-0.091754496,0.20536578,0.0031999999999999997
2020-09-30,-0.08544952,0.21686721,0.0026000000000000003
2020-10-09,-0.079945505,0.22954488,0.0044
